item_id,sku_id,category,brand,subcategory,unit,lead_time_days,min_order_qty,reorder_point,safety_stock,weight_kg,volume_cbm,supplier_id,material_ids,abc_class,demand_volatility,price,cost
SKUI0909,SKU0909,kit,Zenith,industrial,meter,21.358486875646598,6,1,1,8.113580650112873,0.193175905163687,SUP0163,"MAT1157,MAT0882,MAT0509",B,low,31.33,18.94
SKUI0910,SKU0910,finished,Orion,standard,box,12.198054896930607,10,3,2,8.87865025625125,2.8853888380927546,SUP0074,"MAT1044,MAT0064,MAT0596,MAT0337,MAT0915,MAT0034",B,medium,21.89,10.86
SKUI0911,SKU0911,assembly,Zenith,standard,meter,21.363291475522857,7,2,2,7.5926166489634905,1.3808530887010169,SUP0125,"MAT0603,MAT0117,MAT0481,MAT0879",C,high,21.45,14.48
SKUI0912,SKU0912,finished,Zenith,standard,kg,19.703568650669553,4,1,1,10.841588811558823,0.7038559790171147,SUP0276,"MAT1154,MAT0643,MAT0217",B,high,24.19,16.1
SKUI0913,SKU0913,consumable,Kite,economy,pcs,18.75698763873184,7,2,2,8.688548629022184,0.6405122805431068,SUP0991,"MAT0655,MAT1194,MAT0149",B,medium,13.92,8.87
SKUI0914,SKU0914,consumable,Kite,economy,kg,18.32208325053698,5,2,1,12.956774085158477,2.852684060521924,SUP0442,"MAT0246,MAT0908,MAT0520,MAT0927,MAT0846,MAT0932",C,high,15.86,11.1
SKUI0915,SKU0915,consumable,Astra,economy,kg,20.528461502801306,5,2,1,19.482870911235135,0.9877014576559552,SUP0079,"MAT0257,MAT1089,MAT0233,MAT0117,MAT0794,MAT0460,MAT0409",C,high,19.44,9.23
SKUI0916,SKU0916,consumable,Vertex,industrial,box,10.176871160621165,15,4,4,15.368894045786693,3.311691148683963,SUP0002,"MAT0076,MAT0799,MAT0695,MAT1024,MAT1145,MAT1152,MAT0218",C,medium,23.63,14.37
SKUI0917,SKU0917,spares,Astra,standard,kg,18.46418166077625,3,1,1,17.517994036437617,2.619816233447669,SUP0050,"MAT0526,MAT0887,MAT1180,MAT0292,MAT0724,MAT0080,MAT0693",B,high,47.79,26.06
SKUI0918,SKU0918,finished,Kite,standard,pcs,27.886334806589517,11,4,3,4.677389351986394,1.3891318198930247,SUP0045,"MAT0504,MAT0163,MAT1036",B,high,15.28,9.6
SKUI0919,SKU0919,assembly,Kite,industrial,box,10.284047830979954,6,2,2,22.99610228770046,2.1230888962273995,SUP0015,"MAT0014,MAT0723,MAT0460,MAT0285,MAT0417,MAT0793,MAT0397",B,high,28.89,13.09
SKUI0920,SKU0920,consumable,Cobalt,premium,pcs,11.777784634462435,10,3,2,15.367321543257335,1.588745321209552,SUP0245,"MAT0425,MAT0481,MAT0701,MAT1033",A,medium,17.58,9.42
SKUI0921,SKU0921,assembly,Nova,industrial,pcs,17.65999857383402,4,1,1,20.85948344530077,1.5641287046263053,SUP0508,"MAT0831,MAT0483,MAT0036,MAT1055",C,medium,13.0,6.19
SKUI0922,SKU0922,kit,Astra,standard,kg,22.41602130731257,7,2,2,6.069862144561952,0.673581563580341,SUP0128,"MAT0455,MAT0057,MAT1089",A,medium,30.49,17.72
SKUI0923,SKU0923,kit,Orion,industrial,pcs,15.448917641153084,4,1,1,8.973191026375925,2.6378365048714256,SUP0026,"MAT0181,MAT0935,MAT0503,MAT1080,MAT0206,MAT0768",A,low,34.85,25.33
SKUI0924,SKU0924,finished,Kite,industrial,meter,20.92200204665352,11,3,3,7.180324987548881,0.31074038532830883,SUP0454,"MAT0537,MAT1116,MAT1059",A,medium,25.58,11.86
SKUI0925,SKU0925,spares,Zenith,standard,pcs,23.244777237183868,2,1,1,15.54826179512456,1.7496807766720146,SUP0062,"MAT0658,MAT0062,MAT0671,MAT0977,MAT0429",C,medium,20.51,14.89
SKUI0926,SKU0926,spares,Nova,premium,pcs,22.71083721392587,8,2,2,19.91352384476826,0.9169993073311077,SUP0540,"MAT0261,MAT0866,MAT0233,MAT0761,MAT0136,MAT0929",B,medium,10.38,6.85
SKUI0927,SKU0927,consumable,Astra,premium,kg,16.46116099878041,3,1,1,14.217589169210239,2.5492378315146142,SUP0422,"MAT0450,MAT0218,MAT0166,MAT0918,MAT0900",B,medium,9.94,7.11
SKUI0928,SKU0928,consumable,Kite,economy,box,12.494846744648402,5,1,1,22.698125729302916,1.8194866077023304,SUP0080,"MAT0925,MAT0892,MAT0566,MAT0034,MAT1111,MAT0605",A,low,15.79,10.86
SKUI0929,SKU0929,assembly,Vertex,economy,meter,14.021009446140173,7,2,2,23.36451531296104,1.9840566256865402,SUP0055,"MAT0794,MAT0582,MAT1002,MAT0906,MAT0110,MAT0718,MAT0186",C,medium,134.42,77.7
SKUI0930,SKU0930,kit,Nova,standard,pcs,13.809121332633502,14,5,4,13.065866471438891,1.9099140253801765,SUP0192,"MAT0529,MAT0339,MAT0074,MAT0504,MAT0425",C,high,12.29,7.18
SKUI0931,SKU0931,finished,Zenith,economy,pcs,18.341387486196837,2,1,1,10.445523293955356,1.1760476274440648,SUP0587,"MAT0631,MAT0912,MAT0105,MAT0480",B,high,30.62,13.93
SKUI0932,SKU0932,consumable,Cobalt,economy,meter,16.658802493807254,2,1,1,14.947179967743963,2.8961607883428706,SUP0060,"MAT0759,MAT1161,MAT0354,MAT0325,MAT0526,MAT1042,MAT0333",C,low,13.36,8.03
SKUI0933,SKU0933,consumable,Vertex,economy,box,11.245025071953375,19,5,5,21.913583453625826,2.2840837582661155,SUP0163,"MAT1157,MAT0482,MAT0024,MAT0663,MAT0198,MAT0673,MAT1093",B,medium,21.23,12.76
SKUI0934,SKU0934,finished,Astra,standard,meter,16.731894273746338,7,1,1,3.7333007790294523,1.6209680738542547,SUP0116,"MAT0337,MAT1053,MAT0037,MAT0549",B,low,9.4,6.37
SKUI0935,SKU0935,consumable,Cobalt,standard,kg,16.121472080671897,2,1,1,19.03932709593406,2.539442349909853,SUP0262,"MAT0934,MAT0005,MAT1154,MAT0541,MAT0612,MAT1038",A,medium,40.21,24.96
SKUI0936,SKU0936,kit,Astra,retail,kg,14.358992109464944,6,2,1,15.037046683016442,3.0234397625396237,SUP0221,"MAT0862,MAT0440,MAT0132,MAT0428,MAT1174,MAT0099",C,medium,8.5,4.55
SKUI0937,SKU0937,consumable,Orion,standard,box,23.54654779090622,6,2,1,12.496943549463749,0.9417079291051287,SUP0545,"MAT0411,MAT1079,MAT0130,MAT0088",B,medium,26.61,13.79
SKUI0938,SKU0938,spares,Nova,industrial,kg,14.335064451341687,5,1,1,17.93645972440889,1.968454901661732,SUP0182,"MAT0527,MAT0866,MAT0725,MAT0035,MAT0810,MAT0905",C,low,7.01,4.78
SKUI0939,SKU0939,kit,Zenith,industrial,meter,11.766356553313562,10,3,2,14.812590708285704,1.8327120408093351,SUP0123,"MAT0742,MAT0050,MAT0938,MAT0391,MAT0730",B,medium,39.72,23.91
SKUI0940,SKU0940,spares,Cobalt,economy,meter,14.880139373375416,2,1,1,18.52541850709711,1.2162575068859067,SUP0255,"MAT0851,MAT1059,MAT0944,MAT0114",C,low,3.2,1.54
SKUI0941,SKU0941,spares,Vertex,standard,pcs,28.102438686076056,9,3,3,9.362045159478434,1.6975632534544194,SUP0100,"MAT0803,MAT1168,MAT0709,MAT0243",B,high,25.81,17.8
SKUI0942,SKU0942,consumable,Orion,premium,kg,25.79852919954969,6,2,1,13.448916474000464,3.6269126887556373,SUP0043,"MAT0094,MAT0378,MAT0036,MAT0870,MAT0926,MAT0770,MAT1041",B,medium,10.05,5.72
SKUI0943,SKU0943,consumable,Orion,economy,kg,12.996121531162284,8,3,2,6.633611931519747,1.2205066295113396,SUP0064,"MAT0491,MAT0725,MAT0389,MAT0226",B,high,47.44,25.31
SKUI0944,SKU0944,kit,Orion,standard,kg,14.695616575312513,16,4,4,4.619221268425403,1.4008437928008883,SUP0365,"MAT0776,MAT0080,MAT0530",A,medium,48.37,23.42
SKUI0945,SKU0945,spares,Orion,retail,kg,28.798902449795584,17,3,3,11.108447988487068,0.9951825948439263,SUP0125,"MAT0975,MAT0256,MAT0923,MAT0118",A,low,3.39,1.72
SKUI0946,SKU0946,finished,Zenith,premium,kg,15.568123722744504,26,9,7,8.732181660796522,2.4705288723268537,SUP0094,"MAT0055,MAT0969,MAT0942,MAT0681,MAT0841",C,high,9.13,4.25
SKUI0947,SKU0947,assembly,Nova,premium,meter,18.02037599783331,2,1,1,12.079277937478938,2.437008567639722,SUP0059,"MAT0330,MAT0500,MAT0137,MAT1135,MAT0147,MAT0686",A,medium,51.34,34.21
SKUI0948,SKU0948,assembly,Kite,premium,pcs,16.94834178977868,11,3,3,22.273637474705247,2.3838013396962072,SUP0058,"MAT0717,MAT0687,MAT0276,MAT0290,MAT0664,MAT0799,MAT0281",B,medium,19.06,12.1
SKUI0949,SKU0949,finished,Vertex,retail,kg,14.211850273477044,15,5,4,10.046898727096147,1.2325363527066777,SUP0707,"MAT1076,MAT0679,MAT0792",C,high,30.46,22.51
SKUI0950,SKU0950,finished,Astra,economy,box,22.64178598949212,5,2,1,31.359970285135915,2.6377059422657916,SUP0163,"MAT0303,MAT1157,MAT0736,MAT0016,MAT0848,MAT0690,MAT0586",B,high,27.41,13.7
SKUI0951,SKU0951,kit,Zenith,economy,meter,17.558827116554102,8,3,2,15.255521031285037,0.8001631278728175,SUP0324,"MAT0107,MAT0433,MAT1165,MAT0411,MAT0447,MAT0323",C,high,22.74,12.33
SKUI0952,SKU0952,finished,Orion,standard,kg,13.523137706483233,22,6,5,6.884161877145351,1.3490205872408956,SUP0018,"MAT0917,MAT0542,MAT0673,MAT0309",B,medium,39.53,25.37
SKUI0953,SKU0953,spares,Kite,retail,kg,2.0,7,2,2,7.54167554352631,0.9973790193854197,SUP0493,"MAT0142,MAT1112,MAT1006",B,high,12.77,7.87
SKUI0954,SKU0954,spares,Vertex,economy,meter,27.88284614169662,21,5,5,5.287295325948844,0.47715257946707446,SUP0568,"MAT0872,MAT1056,MAT0519",B,medium,15.59,9.56
SKUI0955,SKU0955,spares,Nova,premium,box,19.91989967270991,8,2,2,17.970947353080355,2.1642068000325434,SUP0303,"MAT0823,MAT0092,MAT0478,MAT0288,MAT0894,MAT0794,MAT0483",C,medium,7.84,3.75
SKUI0956,SKU0956,finished,Vertex,retail,pcs,16.517184117616615,12,2,2,8.178349262161507,0.7695794627755926,SUP0623,"MAT1185,MAT0051,MAT0749",C,low,12.22,5.58
SKUI0957,SKU0957,assembly,Vertex,economy,box,17.249337004477436,16,4,4,10.893902866887263,1.028595665463222,SUP0620,"MAT1056,MAT0524,MAT1035,MAT0041,MAT0601",C,medium,6.57,4.38
SKUI0958,SKU0958,consumable,Orion,economy,box,11.048392426289738,4,1,1,3.1078723833591013,0.7021863679072949,SUP0140,"MAT0894,MAT0237,MAT0054",C,high,37.33,24.72
SKUI0959,SKU0959,assembly,Astra,industrial,meter,18.94662885697302,11,2,2,14.172766674143782,3.3100097346392676,SUP0060,"MAT0146,MAT0330,MAT0526,MAT0813,MAT0588,MAT0587,MAT0776",A,low,13.19,6.05
SKUI0960,SKU0960,consumable,Orion,standard,box,20.807468810227366,6,2,1,19.810721809720103,2.172401458488047,SUP0045,"MAT0936,MAT0061,MAT0045,MAT0402,MAT0443,MAT1036",A,medium,39.07,27.32
SKUI0961,SKU0961,kit,Zenith,economy,kg,11.198619979111475,20,7,6,10.307391882862419,1.1963615716645553,SUP0442,"MAT0036,MAT0560,MAT0993",A,high,23.08,15.69
SKUI0962,SKU0962,spares,Nova,economy,meter,22.111101024735824,7,1,1,17.04682519318214,2.618824801450137,SUP0050,"MAT1038,MAT0231,MAT0103,MAT0353,MAT0598,MAT0854,MAT0329",C,low,17.32,8.92
SKUI0963,SKU0963,finished,Cobalt,retail,pcs,18.954423322448523,7,1,1,7.010905359182781,1.0131095755479436,SUP0100,"MAT0348,MAT0419,MAT0670,MAT0803",C,low,22.16,13.74
SKUI0964,SKU0964,kit,Cobalt,retail,box,15.360210599780316,4,1,1,18.08340158751971,1.5366428761958273,SUP0155,"MAT1069,MAT0146,MAT0959,MAT0233,MAT0177,MAT0591",B,low,22.74,12.03
SKUI0965,SKU0965,assembly,Vertex,economy,pcs,26.606514837795583,8,1,2,11.982800743422189,1.510023383793551,SUP0050,"MAT0020,MAT0546,MAT0854,MAT0049,MAT0596",B,low,7.81,5.47
SKUI0966,SKU0966,consumable,Vertex,retail,pcs,20.987794079001546,13,4,4,18.848930740513136,2.910495615940872,SUP0021,"MAT0854,MAT1141,MAT0190,MAT0307,MAT0361,MAT0754",C,high,52.91,26.58
SKUI0967,SKU0967,kit,Cobalt,economy,kg,19.849411051069893,9,2,2,9.282294445554633,1.0420959403723795,SUP0484,"MAT0876,MAT0033,MAT0310",B,low,21.72,15.18
SKUI0968,SKU0968,spares,Orion,premium,meter,10.692054294943699,42,14,12,11.337681792289382,1.0861183483605314,SUP0687,"MAT0110,MAT0885,MAT0548,MAT1057,MAT0504",B,high,18.34,11.87
SKUI0969,SKU0969,finished,Astra,economy,meter,18.202791436995046,6,2,2,5.263560604755685,1.4143105446913355,SUP0679,"MAT0709,MAT0410,MAT0445",C,high,24.56,12.42
SKUI0970,SKU0970,kit,Cobalt,economy,box,19.936015208968207,4,1,1,18.65306810897899,1.116908995795665,SUP0050,"MAT0317,MAT0704,MAT0048,MAT0352,MAT0999,MAT0854",A,high,101.43,71.98
SKUI0971,SKU0971,kit,Orion,economy,box,21.284816560693084,8,1,2,15.315119946274828,2.665641069028649,SUP0164,"MAT0284,MAT0759,MAT1160,MAT0832,MAT1200,MAT0590,MAT0352",B,low,7.74,5.41
SKUI0972,SKU0972,finished,Cobalt,premium,meter,19.130989294405328,11,2,2,16.347985183440315,2.3120708967798587,SUP0088,"MAT0469,MAT0315,MAT0316,MAT0711,MAT0834,MAT1060",B,low,7.6,4.87
SKUI0973,SKU0973,spares,Vertex,retail,meter,19.643244010210847,3,1,1,11.432285714692878,1.4736025579623961,SUP0544,"MAT0997,MAT0076,MAT0334,MAT1125",B,low,12.75,7.65
SKUI0974,SKU0974,finished,Vertex,retail,pcs,18.601006722830746,22,4,5,10.666503935378307,2.4174915737201355,SUP0007,"MAT0438,MAT0720,MAT1134,MAT0902,MAT0485,MAT0682",B,low,5.58,3.56
SKUI0975,SKU0975,spares,Kite,industrial,pcs,9.72723979016514,7,2,2,17.852070426825094,3.558941197879966,SUP0162,"MAT0623,MAT1120,MAT0348,MAT0394,MAT1177,MAT1047",C,medium,16.49,10.73
SKUI0976,SKU0976,spares,Cobalt,premium,meter,17.27139015771624,29,7,7,9.685152239075823,1.3514061690976178,SUP0210,"MAT0562,MAT0776,MAT0484,MAT0674",C,medium,24.7,11.88
SKUI0977,SKU0977,kit,Cobalt,retail,kg,12.904261772503943,22,6,5,18.575263391512536,3.0217997971147987,SUP0002,"MAT0621,MAT0154,MAT0426,MAT1131,MAT0018,MAT1039,MAT0525",C,medium,17.17,9.79
SKUI0978,SKU0978,spares,Cobalt,economy,meter,14.475312733480106,14,4,3,15.836477832609642,2.448096809233941,SUP0163,"MAT0840,MAT1157,MAT0388,MAT0379,MAT0683,MAT0525,MAT0167",B,medium,12.97,9.48
SKUI0979,SKU0979,kit,Orion,industrial,meter,16.99176220021902,8,3,2,13.90161333478143,2.1480480951706475,SUP0075,"MAT0343,MAT0741,MAT0208,MAT1157,MAT0252,MAT1041,MAT0945",B,high,50.01,34.1
SKUI0980,SKU0980,consumable,Orion,economy,box,9.697449357295714,4,1,1,8.631820142890659,1.422998543037992,SUP0615,"MAT0811,MAT1154,MAT0771",B,medium,18.6,8.8
SKUI0981,SKU0981,spares,Nova,industrial,kg,21.72449155403305,5,2,1,19.528225305231388,1.484277628938163,SUP0030,"MAT1052,MAT0426,MAT0118,MAT0011,MAT0111,MAT0902,MAT0087",B,high,16.59,11.73
SKUI0982,SKU0982,finished,Kite,standard,pcs,21.962876164763944,4,1,1,3.658769131908778,1.2207660326595355,SUP0168,"MAT0515,MAT0291,MAT0510",A,medium,33.15,15.54
SKUI0983,SKU0983,consumable,Astra,retail,box,15.112272766087669,4,1,1,17.1681043114289,1.3719144717814349,SUP0237,"MAT1025,MAT1105,MAT0501,MAT0106,MAT1030",C,low,22.41,14.69
SKUI0984,SKU0984,assembly,Vertex,economy,box,18.642310261694767,11,4,3,18.176240877387897,3.126901670948933,SUP0123,"MAT0875,MAT1020,MAT0254,MAT1013,MAT1046,MAT0050,MAT0071",C,high,14.06,7.75
SKUI0985,SKU0985,kit,Orion,economy,pcs,12.440551996001497,11,4,3,6.077564235330251,0.818246370658476,SUP1003,"MAT0149,MAT1094,MAT0894",C,high,57.97,30.81
SKUI0986,SKU0986,spares,Zenith,economy,pcs,8.411606073726277,3,1,1,11.749912307398409,1.4725895796925759,SUP0018,"MAT1003,MAT0771,MAT0658,MAT0365,MAT0548,MAT0356",A,medium,29.47,17.51
SKUI0987,SKU0987,consumable,Cobalt,retail,box,24.6707246539569,6,2,1,6.157594098655756,1.7031545666350236,SUP0832,"MAT1041,MAT1127,MAT0390,MAT0577",B,medium,22.58,10.7
SKUI0988,SKU0988,kit,Kite,premium,meter,21.470829653273793,5,1,1,13.80018213427426,1.8639537504909167,SUP0307,"MAT0113,MAT0233,MAT0248,MAT0545,MAT1161,MAT0421,MAT0689",C,low,11.04,8.17
SKUI0989,SKU0989,consumable,Nova,premium,kg,17.544124366521608,25,8,7,10.942094857900585,1.5172063949343377,SUP0160,"MAT0202,MAT0510,MAT0742,MAT0357,MAT0548,MAT0275",B,high,19.34,14.25
SKUI0990,SKU0990,kit,Kite,standard,pcs,16.069788559231647,2,1,1,22.74733973126933,1.6756690733194655,SUP0377,"MAT0636,MAT0717,MAT0655,MAT0834,MAT1061,MAT0741",B,low,6.08,3.05
SKUI0991,SKU0991,finished,Kite,economy,pcs,12.669165792176097,34,11,10,2.832332251036149,1.635620069673669,SUP0014,"MAT0725,MAT0366,MAT0118,MAT0182",A,high,133.21,98.29
SKUI0992,SKU0992,assembly,Vertex,economy,pcs,17.562446309013033,13,3,3,26.46770373491576,2.644073754223918,SUP0396,"MAT0968,MAT1099,MAT0663,MAT0712,MAT0531,MAT0140,MAT0429",C,medium,7.14,5.26
SKUI0993,SKU0993,consumable,Vertex,premium,box,10.672614677932089,1,1,1,11.515522666071735,0.6782096785825912,SUP0134,"MAT0661,MAT0978,MAT0704,MAT0705",C,high,45.95,22.36
SKUI0994,SKU0994,finished,Orion,retail,kg,22.096553928939976,5,1,1,23.35566001201279,3.101966222619933,SUP0507,"MAT1119,MAT0556,MAT0258,MAT0375,MAT0851,MAT0079,MAT0550",C,low,31.52,14.31
SKUI0995,SKU0995,finished,Orion,premium,box,21.935794988084254,12,3,3,12.846269395515733,1.4876060924594878,SUP0094,"MAT0809,MAT0248,MAT0589,MAT0587,MAT0002,MAT0223,MAT0289",A,medium,17.62,10.41
SKUI0996,SKU0996,finished,Nova,retail,meter,17.322242915269502,5,1,1,8.105706869865257,1.2682904436100917,SUP0201,"MAT1057,MAT0172,MAT0628",C,medium,22.97,12.66
SKUI0997,SKU0997,assembly,Astra,retail,kg,16.455077725025273,7,2,2,10.9293667394406,1.4758342081502387,SUP0757,"MAT0114,MAT0623,MAT1172,MAT0893",A,high,58.52,34.8
SKUI0998,SKU0998,consumable,Cobalt,premium,pcs,19.495736113566416,44,7,9,14.130582469743718,2.3223043054158112,SUP0061,"MAT0992,MAT0850,MAT0599,MAT0089,MAT1119,MAT0269,MAT0225",A,low,29.3,17.71
SKUI0999,SKU0999,assembly,Orion,economy,pcs,24.146364569776246,6,2,1,5.833655819479664,2.403140162020252,SUP0081,"MAT0122,MAT1179,MAT0449,MAT0809,MAT0791,MAT0361",C,medium,10.2,6.9
SKUI1000,SKU1000,assembly,Astra,industrial,box,15.928519465628572,4,1,1,16.115837863334775,0.9070018221157462,SUP0050,"MAT0539,MAT1113,MAT0215,MAT0145",A,medium,21.78,13.93
SKUI1001,SKU1001,assembly,Nova,premium,meter,15.77488690292816,17,4,4,16.10497032342021,1.4283103645792863,SUP0333,"MAT0380,MAT1027,MAT0181,MAT0624,MAT1109",B,medium,35.06,21.15
SKUI1002,SKU1002,spares,Nova,industrial,kg,19.919243475420675,3,1,1,12.165703372734345,1.0844243905958153,SUP0126,"MAT0130,MAT0200,MAT0348,MAT0132,MAT0110,MAT0847",B,low,4.77,2.86
SKUI1003,SKU1003,assembly,Nova,retail,kg,11.62654850620995,14,4,3,12.921414716416248,2.4165383453532803,SUP0311,"MAT0233,MAT0640,MAT0693,MAT1158,MAT1068,MAT0291",C,medium,4.18,3.06
SKUI1004,SKU1004,finished,Nova,retail,box,17.175744883186837,13,2,3,22.696909537775714,2.4164849118979257,SUP0176,"MAT0717,MAT0153,MAT0422,MAT0254,MAT0898,MAT0244",B,low,14.83,7.99
SKUI1005,SKU1005,finished,Vertex,industrial,pcs,15.556666053179892,32,5,7,8.600668423143677,0.8415663414993886,SUP0186,"MAT0065,MAT0982,MAT0093",B,low,12.74,6.46
SKUI1006,SKU1006,consumable,Orion,industrial,kg,15.92825691034437,12,2,2,27.22987768216101,2.0205717134374455,SUP0120,"MAT1142,MAT0717,MAT0508,MAT0370,MAT1146,MAT0081,MAT0727",C,low,11.35,6.18
SKUI1007,SKU1007,finished,Astra,retail,pcs,7.578599324871532,7,1,1,7.760112856613399,0.5760431578090444,SUP0273,"MAT0540,MAT0447,MAT0007,MAT0365",B,low,8.67,5.95
SKUI1008,SKU1008,kit,Cobalt,premium,kg,23.000346423741505,8,2,2,9.556496311808324,1.3327043417141506,SUP0330,"MAT0521,MAT0076,MAT1040,MAT0832,MAT0571",C,medium,25.59,13.8
SKUI1009,SKU1009,kit,Orion,economy,meter,27.142899326400006,40,13,11,12.026423116113701,1.4147406125831434,SUP0612,"MAT0312,MAT0333,MAT0325",A,high,64.85,41.85
SKUI1010,SKU1010,assembly,Orion,retail,kg,19.138470165235585,9,3,3,13.964951122469763,1.6477811955525417,SUP0135,"MAT0423,MAT0491,MAT1048,MAT0561,MAT0801,MAT0844",A,high,41.55,23.43
SKUI1011,SKU1011,finished,Kite,standard,box,15.49454299905181,7,1,1,15.965812368572738,1.5013850404485076,SUP0113,"MAT0096,MAT0297,MAT0013,MAT0218,MAT0175,MAT0882",B,low,5.87,3.34
SKUI1012,SKU1012,assembly,Zenith,premium,meter,23.233632159136228,8,2,2,11.518509378561067,2.3683388678962576,SUP0113,"MAT0912,MAT0196,MAT0853,MAT0361",B,medium,40.91,27.53
SKUI1013,SKU1013,consumable,Cobalt,industrial,kg,18.71392522927166,12,2,2,18.481849642862,1.607209020973023,SUP0074,"MAT0370,MAT0178,MAT0645,MAT0625",B,low,4.42,2.24
SKUI1014,SKU1014,assembly,Nova,standard,pcs,15.533280684933063,6,2,2,13.478661925055999,2.8791768847496684,SUP0339,"MAT0902,MAT0121,MAT0312,MAT1075,MAT1058,MAT1194,MAT0318",C,high,9.02,5.73
SKUI1015,SKU1015,consumable,Orion,retail,kg,20.457092805601864,4,1,1,15.748676501459004,3.1609790784431664,SUP0049,"MAT0748,MAT1198,MAT0535,MAT0509,MAT1124,MAT0117,MAT0891",C,low,16.78,10.42
SKUI1016,SKU1016,finished,Kite,economy,pcs,16.756832152312885,5,1,1,24.808379813378853,1.7489277953045559,SUP0162,"MAT0697,MAT0594,MAT0689,MAT0111,MAT0022",C,medium,7.39,5.11
SKUI1017,SKU1017,finished,Kite,industrial,meter,13.498481504311911,4,1,1,20.831054092282237,2.1110031417372026,SUP0146,"MAT1143,MAT1167,MAT1057,MAT0607,MAT0805,MAT0135",A,medium,17.36,12.57
SKUI1018,SKU1018,assembly,Cobalt,retail,pcs,11.479997300327168,8,1,2,13.8201290344686,1.9365061118958038,SUP0049,"MAT0115,MAT0071,MAT0748,MAT0053,MAT0412,MAT0928",C,low,11.17,5.51
SKUI1019,SKU1019,kit,Zenith,retail,kg,24.47848245421537,5,1,1,16.825064874454494,3.2701513778111266,SUP0055,"MAT1124,MAT0443,MAT0307,MAT0622,MAT0599,MAT0185,MAT0211",B,low,25.22,13.3
SKUI1020,SKU1020,consumable,Vertex,industrial,meter,25.074335481518304,7,2,2,6.31292621505149,1.0334368531278124,SUP0125,"MAT0603,MAT0204,MAT0622",C,high,29.88,14.72
SKUI1021,SKU1021,assembly,Astra,premium,meter,14.040409948488545,8,1,2,6.7191262021869536,0.6891517238264242,SUP0556,"MAT0965,MAT1184,MAT1056",B,low,32.71,24.52
SKUI1022,SKU1022,finished,Astra,industrial,box,22.04681102670019,10,3,2,13.298358713400411,2.9845498939584503,SUP0341,"MAT1046,MAT0898,MAT0121,MAT0277,MAT0605",C,medium,11.47,7.26
SKUI1023,SKU1023,kit,Zenith,industrial,pcs,13.79677173903448,4,1,1,14.781217370601587,1.6759920084843714,SUP0554,"MAT0051,MAT0503,MAT0139,MAT0148,MAT1173,MAT0077,MAT0421",C,high,11.67,8.54
SKUI1024,SKU1024,consumable,Kite,premium,box,15.89462225940996,29,7,7,16.201860295007453,1.8155246683672115,SUP0351,"MAT0620,MAT0931,MAT0644,MAT1003",C,medium,6.68,4.94
SKUI1025,SKU1025,spares,Orion,industrial,kg,15.475233773682804,21,5,5,6.995445749570883,1.0854417676227432,SUP0012,"MAT0093,MAT0751,MAT1045",B,medium,22.36,16.13
SKUI1026,SKU1026,assembly,Zenith,industrial,box,22.295441864649007,13,3,3,21.091954062288522,1.7860911602535943,SUP0091,"MAT0439,MAT0153,MAT0420,MAT1135,MAT1180,MAT1017,MAT0876",B,medium,24.85,13.17
SKUI1027,SKU1027,spares,Kite,economy,meter,14.243419823083297,15,5,4,22.060025787296524,3.3709630097372822,SUP0282,"MAT0864,MAT0596,MAT0502,MAT0239,MAT1059,MAT0855,MAT0810",B,high,136.12,81.94
SKUI1028,SKU1028,kit,Cobalt,standard,kg,14.5954512703397,4,1,1,13.440889500511833,1.4446221383186362,SUP0419,"MAT0529,MAT1041,MAT0106,MAT0786,MAT0825,MAT0856",B,low,20.64,10.73
SKUI1029,SKU1029,kit,Zenith,industrial,pcs,17.296139551994486,5,2,1,21.574125519099518,2.6256288160202317,SUP0116,"MAT0891,MAT0923,MAT1129,MAT0715,MAT0933",B,high,9.1,5.27
SKUI1030,SKU1030,consumable,Astra,standard,box,7.647649755992584,6,2,2,6.923400593485156,1.23731826539263,SUP0048,"MAT0326,MAT0996,MAT0295",B,high,58.53,33.82
SKUI1031,SKU1031,kit,Astra,premium,box,13.5794447270773,3,1,1,8.51209738483265,1.328389066858813,SUP0242,"MAT0699,MAT0016,MAT0343,MAT0410",A,medium,16.18,11.72
SKUI1032,SKU1032,kit,Kite,retail,kg,15.979626817691933,6,2,2,7.944128738214576,0.8720311676453476,SUP0032,"MAT0784,MAT0420,MAT0029",A,high,15.92,10.48
SKUI1033,SKU1033,spares,Cobalt,standard,meter,19.412356566294815,44,15,13,18.54142005232606,2.375724681622235,SUP0064,"MAT0197,MAT0636,MAT0860,MAT1028,MAT0837,MAT1176,MAT0589",C,high,40.14,26.99
SKUI1034,SKU1034,consumable,Zenith,economy,pcs,14.935044191077024,9,3,3,8.403671178610812,1.5366752437175282,SUP0134,"MAT0112,MAT0479,MAT0226,MAT0278,MAT0661",C,high,35.39,23.78
SKUI1035,SKU1035,finished,Nova,premium,pcs,23.85269028816593,26,4,5,11.56319184169732,2.576933282531806,SUP0315,"MAT0988,MAT1127,MAT0322,MAT0405",A,low,37.93,23.29
SKUI1036,SKU1036,spares,Orion,retail,meter,15.851288464886396,25,6,6,10.0987726329792,1.0684565905695917,SUP0193,"MAT0107,MAT0752,MAT0730,MAT0662,MAT0399",B,medium,13.86,7.67
