user_id,item_id,rating,orders_fulfilled,storage_units,throughput_units
U0210,WARI0484,5.0,32,10,10
U0210,WARI0449,5.0,30,10,10
U0210,WARI0036,5.0,44,10,10
U0210,WARI0371,5.0,45,10,10
U0210,WARI0106,5.0,30,10,10
U0210,WARI0988,5.0,27,10,10
U0210,WARI0994,5.0,22,10,10
U0210,WARI0533,1.0,12,10,10
U0211,WARI0939,5.0,38,10,10
U0211,WARI0675,5.0,21,10,10
U0211,WARI0810,5.0,23,10,10
U0211,WARI0035,5.0,21,10,10
U0211,WARI0505,5.0,37,10,10
U0211,WARI0833,5.0,31,10,10
U0211,WARI1118,5.0,28,10,10
U0211,WARI0325,5.0,35,10,10
U0211,WARI0937,5.0,41,10,10
U0211,WARI0442,3.0,22,10,10
U0212,WARI1056,5.0,38,10,10
U0212,WARI0774,5.0,19,10,10
U0212,WARI1071,5.0,28,10,10
U0212,WARI0863,5.0,21,10,10
U0212,WARI0176,5.0,25,10,10
U0212,WARI1013,5.0,33,10,10
U0212,WARI0556,5.0,40,10,10
U0212,WARI0682,5.0,31,10,10
U0212,WARI0078,5.0,26,10,10
U0212,WARI0258,5.0,29,10,10
U0213,WARI1066,5.0,28,10,10
U0213,WARI0197,5.0,32,10,10
U0213,WARI0136,5.0,22,10,10
U0213,WARI1058,5.0,32,10,10
U0213,WARI0697,5.0,20,10,10
U0213,WARI0796,5.0,29,10,10
U0213,WARI0743,5.0,19,10,10
U0213,WARI0325,5.0,21,10,10
U0213,WARI0683,5.0,18,10,10
U0213,WARI0717,5.0,35,10,10
U0214,WARI0039,5.0,24,10,10
U0214,WARI0314,4.0,14,10,10
U0214,WARI0402,5.0,47,10,10
U0214,WARI0295,5.0,27,10,10
U0214,WARI0476,5.0,17,10,10
U0214,WARI0848,5.0,33,10,10
U0214,WARI0160,5.0,19,10,10
U0214,WARI0607,5.0,34,10,10
U0214,WARI0466,5.0,24,10,10
U0214,WARI0274,5.0,31,10,10
U0215,WARI1039,4.0,22,10,10
U0215,WARI0656,5.0,42,10,10
U0215,WARI0167,5.0,17,10,10
U0215,WARI0936,5.0,31,10,10
U0215,WARI1097,5.0,45,10,10
U0215,WARI0038,5.0,37,10,10
U0215,WARI0514,5.0,32,10,10
U0215,WARI0644,5.0,17,10,10
U0215,WARI0379,5.0,35,10,10
U0215,WARI0766,5.0,33,10,10
U0216,WARI0871,5.0,28,10,10
U0216,WARI1087,5.0,42,10,10
U0216,WARI0732,5.0,29,10,10
U0216,WARI0373,5.0,22,10,10
U0216,WARI0950,5.0,38,10,10
U0216,WARI0928,5.0,35,10,10
U0216,WARI0709,5.0,40,10,10
U0216,WARI0354,5.0,29,10,10
U0216,WARI0927,5.0,45,10,10
U0216,WARI1171,5.0,40,10,10
U0217,WARI0163,5.0,27,10,10
U0217,WARI0378,5.0,39,10,10
U0217,WARI0766,5.0,32,10,10
U0217,WARI0875,5.0,22,10,10
U0217,WARI0063,5.0,21,10,10
U0217,WARI0204,5.0,21,10,10
U0217,WARI0199,5.0,31,10,10
U0217,WARI0404,4.0,30,10,10
U0217,WARI0604,5.0,18,10,10
U0217,WARI0702,5.0,21,10,10
U0218,WARI1161,5.0,27,10,10
U0218,WARI0695,5.0,31,10,10
U0218,WARI0656,5.0,37,10,10
U0218,WARI0852,5.0,46,10,10
U0218,WARI0159,5.0,37,10,10
U0218,WARI0246,5.0,35,10,10
U0218,WARI0873,5.0,23,10,10
U0218,WARI0354,5.0,33,10,10
U0218,WARI0702,5.0,29,10,10
U0218,WARI0532,3.0,29,10,10
U0219,WARI0174,5.0,25,10,10
U0219,WARI0510,5.0,42,10,10
U0219,WARI1098,5.0,26,10,10
U0219,WARI0941,5.0,40,10,10
U0219,WARI0850,5.0,33,10,10
U0219,WARI0540,5.0,42,10,10
U0219,WARI1091,5.0,29,10,10
U0219,WARI1134,5.0,33,10,10
U0219,WARI0298,5.0,38,10,10
U0219,WARI1015,5.0,48,10,10
U0220,WARI0139,5.0,35,10,10
U0220,WARI1185,5.0,39,10,10
U0220,WARI0091,5.0,30,10,10
U0220,WARI0355,5.0,27,10,10
U0220,WARI0631,5.0,34,10,10
U0220,WARI0987,5.0,31,10,10
U0220,WARI0114,5.0,23,10,10
U0220,WARI0825,5.0,29,10,10
U0220,WARI0939,5.0,25,10,10
U0220,WARI0230,5.0,31,12,10
U0221,WARI0559,3.0,27,10,10
U0221,WARI0425,5.0,25,10,10
U0221,WARI1018,5.0,21,10,10
U0221,WARI0885,5.0,36,10,10
U0221,WARI0098,5.0,26,10,10
U0221,WARI0790,5.0,24,10,10
U0221,WARI0878,5.0,38,10,10
U0221,WARI0064,5.0,34,10,10
U0221,WARI0325,5.0,25,10,10
U0221,WARI0973,5.0,28,10,10
U0222,WARI0116,5.0,23,10,10
U0222,WARI0805,5.0,22,10,10
U0222,WARI0334,5.0,30,10,10
U0222,WARI0235,5.0,42,10,10
U0222,WARI0657,5.0,28,10,10
U0222,WARI0418,5.0,24,10,10
U0222,WARI0733,5.0,20,10,10
U0222,WARI0021,5.0,27,10,10
U0222,WARI0703,5.0,24,10,10
U0222,WARI0186,5.0,38,11,10
U0223,WARI1074,5.0,28,10,10
U0223,WARI1084,5.0,32,10,10
U0223,WARI0366,4.0,31,10,10
U0223,WARI0017,5.0,24,10,10
U0223,WARI0558,5.0,27,10,10
U0223,WARI0173,5.0,30,11,10
U0223,WARI0163,5.0,19,10,10
U0223,WARI0588,5.0,21,10,10
U0223,WARI0237,5.0,28,10,10
U0223,WARI0953,5.0,26,10,10
U0224,WARI0257,5.0,23,10,10
U0224,WARI0081,5.0,27,10,10
U0224,WARI0577,5.0,22,10,10
U0224,WARI0219,5.0,28,10,10
U0224,WARI0032,5.0,27,10,10
U0224,WARI0199,5.0,32,10,10
U0224,WARI0680,5.0,24,10,10
U0224,WARI0016,5.0,33,10,10
U0224,WARI0290,5.0,41,10,10
U0224,WARI0779,5.0,46,10,10
U0225,WARI0446,5.0,28,10,10
U0225,WARI0212,5.0,37,10,10
U0225,WARI0896,5.0,41,10,10
U0225,WARI0776,5.0,37,10,10
U0225,WARI0214,5.0,27,10,10
U0225,WARI0252,5.0,35,10,10
U0225,WARI0917,5.0,39,10,10
U0225,WARI0533,1.0,19,10,10
U0225,WARI0991,5.0,32,10,10
U0225,WARI0536,5.0,24,10,10
U0226,WARI1165,5.0,24,10,10
U0226,WARI1096,5.0,31,10,10
U0226,WARI0887,5.0,32,10,10
U0226,WARI1028,5.0,32,10,10
U0226,WARI0408,5.0,40,10,10
U0226,WARI0741,5.0,33,10,10
U0226,WARI0475,5.0,27,10,10
U0226,WARI0304,5.0,29,10,10
U0226,WARI0273,5.0,31,10,10
U0226,WARI0727,5.0,24,10,10
U0227,WARI0522,5.0,20,10,10
U0227,WARI1141,5.0,38,10,10
U0227,WARI0682,5.0,32,10,10
U0227,WARI0930,5.0,31,10,10
U0227,WARI0422,2.0,20,10,10
U0227,WARI1049,5.0,21,10,10
U0227,WARI0881,5.0,28,10,10
U0227,WARI0784,5.0,31,10,10
U0227,WARI0718,5.0,33,10,10
U0227,WARI0168,5.0,27,10,10
U0228,WARI0413,5.0,37,10,10
U0228,WARI0908,5.0,29,10,10
U0228,WARI1044,5.0,31,10,10
U0228,WARI0824,5.0,35,10,10
U0228,WARI0791,5.0,36,10,10
U0228,WARI0939,5.0,26,10,10
U0228,WARI0894,5.0,25,10,10
U0228,WARI0878,5.0,30,10,10
U0228,WARI0880,5.0,30,10,10
U0228,WARI0478,5.0,27,10,10
U0229,WARI0490,5.0,29,10,10
U0229,WARI0494,5.0,32,10,10
U0229,WARI0082,4.0,29,10,10
U0229,WARI0516,5.0,25,10,10
U0229,WARI0221,5.0,34,10,10
U0229,WARI1032,5.0,32,10,10
U0229,WARI0292,5.0,26,10,10
U0229,WARI1161,5.0,43,10,10
U0229,WARI0825,5.0,33,10,10
U0229,WARI0968,5.0,23,10,10
U0230,WARI0629,5.0,16,10,10
U0230,WARI0289,5.0,24,10,10
U0230,WARI0290,5.0,27,10,10
U0230,WARI0582,5.0,30,10,10
U0230,WARI0257,5.0,20,10,10
U0230,WARI1036,5.0,20,10,10
U0230,WARI0417,5.0,27,10,10
U0230,WARI0107,5.0,28,10,10
U0230,WARI0276,5.0,38,10,10
U0230,WARI1151,5.0,33,10,10
U0231,WARI0022,2.0,25,10,10
U0231,WARI0515,5.0,22,10,10
U0231,WARI0891,5.0,29,10,10
U0231,WARI1058,5.0,28,10,10
U0231,WARI1022,5.0,24,10,10
U0231,WARI0893,5.0,31,10,10
U0231,WARI0350,5.0,41,10,10
U0231,WARI0272,5.0,29,10,10
U0231,WARI0789,5.0,46,10,10
U0231,WARI0425,5.0,28,10,10
U0232,WARI0693,5.0,28,10,10
U0232,WARI0004,5.0,24,11,10
U0232,WARI1123,5.0,29,10,10
U0232,WARI0568,5.0,36,10,10
U0232,WARI0313,2.0,25,10,10
U0232,WARI0692,5.0,34,10,10
U0232,WARI1048,5.0,32,10,10
U0232,WARI0698,5.0,38,10,10
U0232,WARI0396,5.0,37,10,10
U0232,WARI0345,5.0,40,10,10
U0233,WARI1102,5.0,42,10,10
U0233,WARI0178,5.0,21,10,10
U0233,WARI0070,5.0,16,10,10
U0233,WARI0788,5.0,21,10,10
U0233,WARI0894,5.0,28,10,10
U0233,WARI0938,5.0,28,10,10
U0233,WARI0274,5.0,28,10,10
U0233,WARI0203,5.0,32,10,10
U0233,WARI0959,5.0,29,10,10
U0233,WARI0780,5.0,20,10,10
U0234,WARI0772,5.0,36,10,10
U0234,WARI1170,5.0,33,10,10
U0234,WARI0791,5.0,26,10,10
U0234,WARI1129,2.0,17,10,10
U0234,WARI0213,5.0,28,10,10
U0234,WARI0272,5.0,25,10,10
U0234,WARI0202,4.0,33,10,10
U0234,WARI0709,5.0,37,10,10
U0234,WARI0812,5.0,34,10,10
U0234,WARI1035,5.0,25,10,10
U0235,WARI0596,5.0,27,10,10
U0235,WARI0185,5.0,22,10,10
U0235,WARI0983,5.0,27,10,10
U0235,WARI0209,5.0,26,10,10
U0235,WARI0873,5.0,18,10,10
U0235,WARI0663,2.0,13,10,10
U0235,WARI0745,5.0,33,10,10
U0235,WARI0454,2.0,18,10,10
U0235,WARI0699,5.0,43,10,10
U0235,WARI1176,5.0,39,10,10
U0236,WARI1111,5.0,33,10,10
U0236,WARI0506,5.0,21,10,10
U0236,WARI0909,5.0,38,17,10
U0236,WARI0810,5.0,33,11,10
U0236,WARI1163,5.0,46,10,10
U0236,WARI0065,5.0,30,10,10
U0236,WARI0014,5.0,30,10,10
U0236,WARI0356,5.0,31,10,10
U0236,WARI0246,5.0,32,10,10
U0236,WARI0742,5.0,19,10,10
U0237,WARI0697,5.0,28,10,10
U0237,WARI0100,5.0,29,10,10
U0237,WARI0941,5.0,35,10,10
U0237,WARI0643,5.0,36,10,10
U0237,WARI0523,5.0,30,10,10
U0237,WARI1161,5.0,34,10,10
U0237,WARI0593,5.0,26,10,10
U0237,WARI0123,5.0,41,10,10
U0237,WARI0196,5.0,23,10,10
U0237,WARI0602,5.0,24,10,10
U0238,WARI0985,5.0,33,10,10
U0238,WARI0793,5.0,36,10,10
U0238,WARI0970,5.0,30,10,10
U0238,WARI0300,5.0,20,10,10
U0238,WARI0140,5.0,39,10,10
U0238,WARI0320,5.0,40,10,10
U0238,WARI0865,5.0,28,10,10
U0238,WARI0619,5.0,31,10,10
U0238,WARI0077,5.0,29,10,10
U0238,WARI0007,5.0,17,10,10
U0239,WARI0890,5.0,22,10,10
U0239,WARI0423,5.0,28,10,10
U0239,WARI1014,5.0,23,10,10
U0239,WARI0522,5.0,33,10,10
U0239,WARI0689,5.0,17,11,10
U0239,WARI0148,5.0,29,10,10
U0239,WARI0176,5.0,32,10,10
U0239,WARI0070,5.0,28,10,10
U0239,WARI0824,5.0,34,10,10
U0239,WARI0689,5.0,22,10,10
U0240,WARI0998,5.0,20,10,10
U0240,WARI0378,5.0,20,10,10
U0240,WARI0916,5.0,24,10,10
U0240,WARI0983,5.0,33,10,10
U0240,WARI0444,5.0,32,10,10
U0240,WARI0430,5.0,18,11,10
U0240,WARI0416,5.0,43,10,10
U0240,WARI1137,5.0,41,10,10
U0240,WARI1152,5.0,37,10,10
U0240,WARI0678,5.0,23,10,10
U0241,WARI0107,5.0,24,10,10
U0241,WARI1134,5.0,36,10,10
U0241,WARI0143,5.0,28,10,10
U0241,WARI0913,5.0,41,10,10
U0241,WARI1031,3.0,23,10,10
U0241,WARI0203,5.0,22,10,10
U0241,WARI0052,5.0,18,10,10
U0241,WARI1126,5.0,41,10,10
U0241,WARI1060,5.0,29,10,10
U0241,WARI0747,5.0,40,11,10
U0242,WARI0586,2.0,17,10,10
U0242,WARI0018,5.0,29,10,10
U0242,WARI0185,5.0,22,10,10
U0242,WARI0512,5.0,30,10,10
U0242,WARI1057,5.0,44,10,13
U0242,WARI0080,5.0,44,10,10
U0242,WARI0616,5.0,37,10,10
U0242,WARI1135,3.0,23,10,10
U0242,WARI0062,5.0,32,10,10
U0242,WARI0319,2.0,19,10,10
U0243,WARI0391,5.0,17,10,10
U0243,WARI0648,5.0,28,10,10
U0243,WARI0190,5.0,44,10,10
U0243,WARI1109,5.0,38,10,10
U0243,WARI1188,4.0,29,10,10
U0243,WARI0386,5.0,33,10,10
U0243,WARI1106,5.0,38,10,10
U0243,WARI0149,5.0,33,10,10
U0243,WARI0804,5.0,29,10,10
U0243,WARI1045,4.0,18,10,10
U0244,WARI1093,5.0,21,10,10
U0244,WARI0786,5.0,26,10,10
U0244,WARI1119,5.0,33,10,10
U0244,WARI0693,5.0,20,13,10
U0244,WARI0918,5.0,36,10,10
U0244,WARI0174,5.0,29,10,10
U0244,WARI0095,5.0,43,10,10
U0244,WARI1066,5.0,35,10,10
U0244,WARI0198,5.0,23,10,10
U0244,WARI0795,5.0,31,10,10
U0245,WARI0913,5.0,43,10,10
U0245,WARI1047,5.0,32,10,10
U0245,WARI0046,2.0,18,10,10
U0245,WARI0969,5.0,29,10,10
U0245,WARI1169,5.0,18,10,10
U0245,WARI0911,5.0,25,10,10
U0245,WARI0554,5.0,28,10,10
U0245,WARI0718,5.0,31,10,10
U0245,WARI0528,5.0,26,10,10
U0245,WARI0633,1.0,8,10,10
U0246,WARI0715,5.0,27,10,10
U0246,WARI0158,5.0,34,10,10
U0246,WARI1009,1.0,10,10,10
U0246,WARI0179,5.0,25,11,10
U0246,WARI1002,5.0,34,10,10
U0246,WARI0870,5.0,37,12,10
U0246,WARI0790,5.0,22,10,10
U0246,WARI0513,5.0,33,10,10
U0246,WARI0630,1.0,20,10,10
U0246,WARI0485,5.0,35,10,10
U0247,WARI1103,5.0,16,10,10
U0247,WARI1042,5.0,34,10,10
U0247,WARI0630,1.0,20,10,10
U0247,WARI0055,5.0,26,10,10
U0247,WARI1156,5.0,48,10,10
U0247,WARI1155,5.0,22,10,10
U0247,WARI0507,1.0,17,10,10
U0247,WARI0663,2.0,17,10,10
U0247,WARI0342,5.0,29,10,10
U0247,WARI0433,5.0,28,10,10
U0248,WARI0138,2.0,22,10,10
U0248,WARI1121,5.0,21,10,10
U0248,WARI0170,5.0,28,10,10
U0248,WARI1192,5.0,28,10,10
U0248,WARI0082,4.0,28,10,10
U0248,WARI0042,5.0,34,10,10
U0248,WARI0065,5.0,33,10,10
U0248,WARI0400,5.0,16,10,10
U0248,WARI0105,5.0,27,10,10
U0248,WARI0446,5.0,24,10,10
U0249,WARI0798,5.0,17,10,10
U0249,WARI0570,5.0,29,10,10
U0249,WARI0709,5.0,33,10,10
U0249,WARI0690,5.0,22,10,10
U0249,WARI0694,5.0,19,10,10
U0249,WARI0189,4.0,21,10,10
U0249,WARI0474,5.0,32,10,10
U0249,WARI0238,5.0,26,10,10
U0249,WARI0944,5.0,27,10,10
U0249,WARI0639,5.0,32,10,10
U0250,WARI0317,5.0,31,10,10
U0250,WARI0498,5.0,25,10,10
U0250,WARI0338,3.0,17,10,10
U0250,WARI1143,5.0,31,10,10
U0250,WARI0567,5.0,34,10,10
U0250,WARI0187,5.0,29,10,10
U0250,WARI0316,5.0,35,10,10
U0250,WARI0824,5.0,35,10,10
U0250,WARI0738,5.0,19,10,10
U0250,WARI0470,5.0,26,10,10
U0251,WARI0263,5.0,29,10,10
U0251,WARI0465,5.0,28,10,10
U0251,WARI0837,5.0,24,10,10
U0251,WARI0324,5.0,46,10,10
U0251,WARI1030,5.0,31,10,10
U0251,WARI0135,5.0,38,10,10
U0251,WARI0578,5.0,33,10,10
U0251,WARI0312,5.0,29,10,10
U0251,WARI0940,5.0,35,10,10
U0251,WARI0313,2.0,17,10,10
U0252,WARI0577,5.0,23,10,10
U0252,WARI0641,4.0,29,10,10
U0252,WARI0153,5.0,27,10,10
U0252,WARI0255,5.0,40,10,10
U0252,WARI1011,5.0,22,12,10
U0252,WARI0609,3.0,30,10,10
U0252,WARI1041,5.0,13,10,10
U0252,WARI0859,5.0,24,10,10
U0252,WARI0847,5.0,24,10,10
U0252,WARI0450,5.0,35,10,10
U0253,WARI0445,5.0,26,10,10
U0253,WARI0515,5.0,32,10,10
U0253,WARI0235,5.0,38,10,10
U0253,WARI0036,5.0,36,10,12
U0253,WARI1063,5.0,36,10,10
U0253,WARI0988,5.0,21,10,10
U0253,WARI0020,5.0,27,10,10
U0253,WARI0346,5.0,36,10,10
U0253,WARI0343,2.0,29,10,10
U0253,WARI0434,5.0,18,10,10
U0254,WARI0801,5.0,23,10,10
U0254,WARI0246,5.0,29,10,10
U0254,WARI0527,5.0,19,10,10
U0254,WARI1183,5.0,18,10,10
U0254,WARI0334,5.0,22,10,10
U0254,WARI0094,5.0,39,10,10
U0254,WARI0101,5.0,16,11,10
U0254,WARI0438,5.0,26,10,10
U0254,WARI0436,5.0,28,10,10
U0254,WARI0874,5.0,20,10,10
U0255,WARI0858,5.0,39,10,10
U0255,WARI0110,5.0,29,10,10
U0255,WARI0128,5.0,21,10,10
U0255,WARI1199,4.0,24,10,10
U0255,WARI0380,5.0,45,10,10
U0255,WARI1018,5.0,24,10,10
U0255,WARI1166,5.0,23,10,10
U0255,WARI0248,4.0,30,10,10
U0255,WARI0710,5.0,25,10,10
U0255,WARI0407,5.0,18,10,10
U0256,WARI1037,5.0,27,10,10
U0256,WARI0713,5.0,23,10,10
U0256,WARI1115,5.0,40,10,10
U0256,WARI0864,5.0,19,10,10
U0256,WARI1005,5.0,30,10,10
U0256,WARI0327,5.0,37,10,10
U0256,WARI0661,2.0,16,10,10
U0256,WARI0364,5.0,31,10,10
U0256,WARI1166,5.0,27,10,10
U0256,WARI0697,5.0,24,10,10
U0257,WARI1098,5.0,24,10,10
U0257,WARI0662,5.0,32,10,10
U0257,WARI0747,5.0,39,10,10
U0257,WARI0290,5.0,26,10,10
U0257,WARI0382,5.0,27,10,10
U0257,WARI0955,5.0,43,10,10
U0257,WARI1091,5.0,29,10,10
U0257,WARI0195,5.0,42,10,10
U0257,WARI1012,5.0,36,10,10
U0257,WARI0723,4.0,28,10,10
U0258,WARI0771,5.0,28,10,10
U0258,WARI0907,5.0,28,10,10
U0258,WARI0507,2.0,20,10,10
U0258,WARI0994,5.0,24,10,10
U0258,WARI0156,5.0,30,10,10
U0258,WARI0937,5.0,31,10,10
U0258,WARI1067,5.0,29,10,10
U0258,WARI0635,5.0,31,10,10
U0258,WARI0544,4.0,35,10,10
U0258,WARI1014,5.0,25,10,10
U0259,WARI0866,5.0,25,10,10
U0259,WARI1068,5.0,33,10,10
U0259,WARI0653,5.0,33,10,10
U0259,WARI0731,5.0,16,10,10
U0259,WARI0293,5.0,29,10,10
U0259,WARI1083,5.0,35,13,10
U0259,WARI0540,5.0,32,10,10
U0259,WARI0970,5.0,30,10,10
U0259,WARI0958,5.0,37,10,10
U0259,WARI0946,5.0,24,10,10
U0260,WARI1088,5.0,41,10,10
U0260,WARI0850,5.0,19,10,10
U0260,WARI0247,5.0,27,10,10
U0260,WARI0575,5.0,25,10,10
U0260,WARI0600,5.0,23,10,10
U0260,WARI0063,5.0,29,12,10
U0260,WARI0942,5.0,27,10,10
U0260,WARI0520,5.0,20,10,10
U0260,WARI0990,2.0,22,10,10
U0260,WARI0917,5.0,44,10,10
U0261,WARI0806,5.0,23,10,10
U0261,WARI1013,5.0,34,10,10
U0261,WARI0274,5.0,25,10,10
U0261,WARI0676,5.0,18,10,10
U0261,WARI0989,5.0,26,10,10
U0261,WARI0161,5.0,33,10,10
U0261,WARI1183,5.0,25,10,10
U0261,WARI0172,5.0,33,10,10
U0261,WARI0541,5.0,25,10,11
U0261,WARI0219,5.0,32,10,10
U0262,WARI0674,5.0,24,10,10
U0262,WARI1054,5.0,32,10,10
U0262,WARI0563,5.0,30,10,10
U0262,WARI0511,5.0,36,10,10
U0262,WARI0979,5.0,16,10,10
U0262,WARI0383,5.0,17,10,10
U0262,WARI0919,5.0,31,10,10
U0262,WARI0701,5.0,16,10,10
U0262,WARI1146,5.0,26,10,10
U0262,WARI0360,5.0,36,10,10
U0263,WARI1035,5.0,26,10,10
U0263,WARI0065,5.0,22,10,10
U0263,WARI0876,5.0,39,11,10
U0263,WARI0758,5.0,24,10,10
U0263,WARI0577,5.0,25,10,10
U0263,WARI0604,5.0,22,10,10
U0263,WARI0723,5.0,28,10,10
U0263,WARI1021,4.0,28,10,10
U0263,WARI1075,1.0,22,10,10
U0263,WARI0578,4.0,28,10,10
U0264,WARI0404,4.0,37,10,10
U0264,WARI0109,3.0,28,10,10
U0264,WARI0275,5.0,34,10,10
U0264,WARI0613,5.0,25,10,10
U0264,WARI0409,5.0,29,10,10
U0264,WARI0836,5.0,34,10,10
U0264,WARI0258,5.0,35,10,10
U0264,WARI0799,5.0,33,10,10
U0264,WARI0810,5.0,30,10,10
U0264,WARI0604,5.0,23,10,10
U0265,WARI0553,5.0,41,10,10
U0265,WARI0533,1.0,9,10,10
U0265,WARI1081,5.0,20,10,10
U0265,WARI1003,5.0,30,10,10
U0265,WARI0684,5.0,24,10,10
U0265,WARI0864,5.0,33,10,10
U0265,WARI0941,5.0,31,10,10
U0265,WARI0577,5.0,28,10,10
U0265,WARI0812,5.0,32,10,10
U0265,WARI0996,5.0,24,10,10
U0266,WARI1199,4.0,27,10,10
U0266,WARI0477,5.0,38,10,10
U0266,WARI0799,5.0,31,10,10
U0266,WARI0996,5.0,22,10,10
U0266,WARI0575,5.0,26,10,10
U0266,WARI0070,5.0,30,10,10
U0266,WARI1129,3.0,21,10,10
U0266,WARI0264,5.0,30,10,10
U0266,WARI0826,5.0,29,10,10
U0266,WARI0547,5.0,28,10,10
U0267,WARI0452,5.0,41,10,10
U0267,WARI1160,5.0,29,10,10
U0267,WARI0087,5.0,23,10,10
U0267,WARI1043,5.0,32,12,10
U0267,WARI0780,5.0,20,10,10
U0267,WARI0377,5.0,35,10,10
U0267,WARI0537,5.0,32,10,10
U0267,WARI0638,5.0,29,10,10
U0267,WARI0732,5.0,17,10,10
U0267,WARI0330,4.0,29,10,10
U0268,WARI0327,5.0,34,10,10
U0268,WARI1126,5.0,25,10,10
U0268,WARI0162,5.0,23,10,10
U0268,WARI0964,5.0,28,10,10
U0268,WARI1101,5.0,33,10,10
U0268,WARI0131,5.0,41,10,10
U0268,WARI0487,5.0,28,10,10
U0268,WARI0374,5.0,22,10,10
U0268,WARI1154,5.0,28,10,10
U0268,WARI0419,5.0,26,10,10
U0269,WARI0194,5.0,30,10,10
U0269,WARI0551,5.0,33,10,10
U0269,WARI1099,5.0,31,10,10
U0269,WARI0058,5.0,21,10,10
U0269,WARI1138,5.0,16,10,10
U0269,WARI0031,5.0,18,10,10
U0269,WARI0446,5.0,34,10,10
U0269,WARI1188,3.0,21,10,10
U0269,WARI0751,5.0,16,10,10
U0269,WARI0659,5.0,37,10,10
U0270,WARI0557,5.0,20,10,10
U0270,WARI0521,5.0,26,10,10
U0270,WARI0619,5.0,29,10,10
U0270,WARI0105,5.0,28,10,10
U0270,WARI0470,5.0,22,10,10
U0270,WARI0728,5.0,31,10,10
U0270,WARI0776,5.0,32,10,10
U0270,WARI0806,5.0,33,12,10
U0270,WARI0577,5.0,13,10,10
U0270,WARI1011,5.0,25,10,10
U0271,WARI1129,3.0,27,10,10
U0271,WARI0108,5.0,14,10,10
U0271,WARI0414,5.0,20,10,10
U0271,WARI0676,5.0,27,10,10
U0271,WARI0449,5.0,19,10,10
U0271,WARI0462,5.0,33,10,10
U0271,WARI0807,5.0,22,10,10
U0271,WARI0954,4.0,27,10,10
U0271,WARI0122,5.0,20,10,10
U0271,WARI0522,5.0,23,10,10
U0272,WARI0102,5.0,22,10,10
U0272,WARI1075,1.0,19,10,10
U0272,WARI0066,2.0,23,10,10
U0272,WARI0936,5.0,28,10,10
U0272,WARI0473,5.0,39,10,10
U0272,WARI0864,5.0,30,10,10
U0272,WARI0260,5.0,20,10,10
U0272,WARI0365,4.0,18,10,10
U0272,WARI0830,5.0,33,10,10
U0272,WARI0915,5.0,28,10,10
U0273,WARI0165,5.0,47,10,10
U0273,WARI1114,5.0,44,10,10
U0273,WARI1041,5.0,19,10,10
U0273,WARI0134,5.0,36,10,10
U0273,WARI1086,5.0,35,10,10
U0273,WARI0874,5.0,19,10,10
U0273,WARI0614,5.0,51,10,10
U0273,WARI0116,5.0,28,10,10
U0273,WARI1174,4.0,25,10,10
U0273,WARI0797,5.0,31,10,10
U0274,WARI1144,5.0,38,10,10
U0274,WARI0056,5.0,34,10,10
U0274,WARI0570,5.0,29,10,10
U0274,WARI0866,5.0,19,10,10
U0274,WARI0119,5.0,28,10,10
U0274,WARI0516,5.0,27,10,10
U0274,WARI0266,5.0,27,10,10
U0274,WARI1052,5.0,27,10,10
U0274,WARI0425,5.0,32,10,10
U0274,WARI1105,5.0,37,10,10
U0275,WARI0764,5.0,21,10,10
U0275,WARI0767,3.0,20,10,10
U0275,WARI0018,5.0,26,10,10
U0275,WARI0702,5.0,32,10,10
U0275,WARI0287,4.0,32,10,10
U0275,WARI0376,5.0,25,10,10
U0275,WARI0513,5.0,27,10,10
U0275,WARI0011,5.0,42,10,10
U0275,WARI0716,1.0,26,10,10
U0275,WARI0411,5.0,21,10,10
U0276,WARI1041,5.0,16,10,10
U0276,WARI0071,5.0,39,10,10
U0276,WARI0946,5.0,35,10,10
U0276,WARI0992,5.0,24,10,10
U0276,WARI0207,5.0,27,10,10
U0276,WARI0140,5.0,47,10,10
U0276,WARI0773,5.0,26,10,10
U0276,WARI0833,5.0,26,10,10
U0276,WARI1101,5.0,34,10,10
U0276,WARI0025,4.0,16,10,10
U0277,WARI0077,5.0,33,10,10
U0277,WARI0720,5.0,24,10,10
U0277,WARI1017,3.0,32,10,10
U0277,WARI1058,5.0,31,10,10
U0277,WARI0236,5.0,32,10,10
U0277,WARI0206,5.0,24,10,10
U0277,WARI0314,4.0,21,10,10
U0277,WARI0956,2.0,18,10,10
U0277,WARI0914,5.0,37,10,10
U0277,WARI0260,5.0,29,10,10
U0278,WARI0051,4.0,30,10,10
U0278,WARI0804,5.0,28,10,10
U0278,WARI0993,5.0,35,10,10
U0278,WARI0380,5.0,29,10,10
U0278,WARI0425,5.0,21,10,10
U0278,WARI0556,5.0,27,10,10
U0278,WARI0976,5.0,33,10,10
U0278,WARI0962,5.0,36,10,10
U0278,WARI0893,5.0,42,10,10
U0278,WARI0763,5.0,27,10,10
U0279,WARI1116,5.0,35,10,10
U0279,WARI0329,1.0,22,10,10
U0279,WARI0449,5.0,27,10,10
U0279,WARI0696,5.0,43,10,10
U0279,WARI1157,5.0,36,10,10
U0279,WARI0666,5.0,29,10,10
U0279,WARI0331,5.0,27,10,10
U0279,WARI0102,5.0,20,10,10
U0279,WARI0919,5.0,24,10,10
U0279,WARI0690,5.0,27,10,10
