user_id,item_id,rating,consumption_qty,orders_placed,stockouts,wastage_rate
U0171,MATI0495,5.0,21,4,4,0.0
U0171,MATI0811,5.0,28,11,3,0.0
U0171,MATI0962,5.0,21,9,4,0.0
U0171,MATI0747,4.0,41,13,4,0.0777
U0171,MATI0059,3.0,53,23,3,0.2057
U0171,MATI0654,5.0,22,7,3,0.0
U0171,MATI0327,5.0,83,28,8,0.0
U0171,MATI1116,3.0,156,49,7,0.0988
U0171,MATI0181,5.0,19,8,2,0.0
U0171,MATI0089,4.0,38,14,4,0.0635
U0172,MATI0891,5.0,24,8,3,0.0183
U0172,MATI0149,4.0,7,6,5,0.0115
U0172,MATI1158,4.0,33,13,4,0.0011
U0172,MATI1080,3.0,19,6,1,0.0498
U0172,MATI0827,5.0,54,9,1,0.0092
U0172,MATI0513,3.0,40,22,4,0.1814
U0172,MATI0192,3.0,13,3,2,0.1117
U0172,MATI0018,3.0,31,12,1,0.2012
U0172,MATI1188,2.0,17,4,6,0.208
U0172,MATI0844,4.0,58,33,3,0.1029
U0173,MATI1036,2.0,34,9,7,0.2092
U0173,MATI0783,4.0,30,14,4,0.0271
U0173,MATI0264,5.0,42,15,1,0.0
U0173,MATI0373,4.0,9,5,3,0.0685
U0173,MATI0983,4.0,14,6,2,0.0895
U0173,MATI0573,2.0,7,8,5,0.2066
U0173,MATI0235,4.0,8,4,3,0.0668
U0173,MATI0083,2.0,13,4,5,0.173
U0173,MATI1078,3.0,27,7,9,0.1367
U0173,MATI0735,5.0,11,4,5,0.0
U0174,MATI0055,5.0,10,2,1,0.0
U0174,MATI0966,5.0,12,8,0,0.0
U0174,MATI1052,2.0,26,7,0,0.1581
U0174,MATI0878,5.0,22,16,3,0.0
U0174,MATI0021,5.0,49,17,4,0.0006
U0174,MATI0225,5.0,19,9,4,0.0
U0174,MATI0628,5.0,32,11,2,0.0366
U0174,MATI0869,4.0,20,6,6,0.0389
U0174,MATI0046,2.0,35,12,8,0.15
U0174,MATI0023,5.0,17,5,3,0.0062
U0175,MATI0254,5.0,11,8,4,0.0
U0175,MATI1029,2.0,16,5,9,0.195
U0175,MATI0404,5.0,10,8,1,0.0
U0175,MATI0122,5.0,20,12,2,0.0
U0175,MATI1184,2.0,11,10,2,0.1255
U0175,MATI0627,3.0,29,9,5,0.1804
U0175,MATI0244,2.0,36,13,9,0.182
U0175,MATI0608,2.0,12,4,4,0.1238
U0175,MATI0475,3.0,29,16,2,0.0664
U0175,MATI0825,3.0,14,7,5,0.0891
U0176,MATI0654,5.0,22,9,0,0.0
U0176,MATI0988,2.0,24,5,5,0.2032
U0176,MATI1079,4.0,10,6,4,0.0926
U0176,MATI0106,4.0,35,20,3,0.0113
U0176,MATI0249,4.0,12,4,6,0.0412
U0176,MATI1197,4.0,58,23,5,0.0555
U0176,MATI0666,3.0,30,6,6,0.071
U0176,MATI0289,2.0,6,7,4,0.1311
U0176,MATI0972,3.0,29,16,4,0.1203
U0176,MATI0056,5.0,16,6,8,0.0613
U0177,MATI0195,3.0,8,4,2,0.0621
U0177,MATI1187,2.0,14,3,6,0.1983
U0177,MATI1079,4.0,7,6,4,0.1002
U0177,MATI0972,3.0,28,12,3,0.1357
U0177,MATI0220,3.0,17,10,4,0.1356
U0177,MATI0520,4.0,26,17,5,0.1087
U0177,MATI0445,5.0,24,9,1,0.0
U0177,MATI0060,4.0,2,4,1,0.0729
U0177,MATI0535,5.0,8,3,1,0.0307
U0177,MATI1028,2.0,29,6,4,0.1564
U0178,MATI0757,4.0,20,4,4,0.0883
U0178,MATI1023,3.0,44,11,3,0.0853
U0178,MATI0955,2.0,29,14,7,0.2173
U0178,MATI0919,4.0,30,9,3,0.0725
U0178,MATI0669,5.0,4,4,1,0.0132
U0178,MATI0251,3.0,20,20,6,0.1412
U0178,MATI0509,2.0,20,10,7,0.2128
U0178,MATI0376,2.0,6,3,3,0.1761
U0178,MATI0013,5.0,5,2,1,0.0
U0178,MATI0051,4.0,46,11,4,0.1066
U0179,MATI0007,5.0,3,3,2,0.0
U0179,MATI0865,3.0,15,10,4,0.1554
U0179,MATI1034,3.0,40,13,1,0.1348
U0179,MATI0064,2.0,20,8,1,0.1651
U0179,MATI0655,2.0,28,5,6,0.1481
U0179,MATI0588,5.0,15,10,2,0.0
U0179,MATI0808,4.0,47,15,1,0.0773
U0179,MATI1012,4.0,53,9,2,0.0209
U0179,MATI0799,5.0,34,13,3,0.0199
U0179,MATI0618,5.0,42,8,3,0.0
U0180,MATI0292,5.0,17,7,4,0.0
U0180,MATI1098,5.0,7,6,2,0.0
U0180,MATI0066,3.0,15,5,3,0.1396
U0180,MATI0130,3.0,11,11,4,0.1267
U0180,MATI0382,2.0,11,2,4,0.2446
U0180,MATI0773,4.0,16,13,4,0.0335
U0180,MATI0544,5.0,17,4,6,0.0
U0180,MATI0385,5.0,21,4,1,0.0
U0180,MATI0257,2.0,19,7,5,0.1708
U0180,MATI1003,5.0,29,9,3,0.0
U0181,MATI1195,4.0,10,7,4,0.0543
U0181,MATI0700,2.0,12,6,5,0.236
U0181,MATI0397,5.0,21,7,4,0.0
U0181,MATI1183,3.0,6,3,4,0.226
U0181,MATI0939,4.0,6,4,1,0.0
U0181,MATI0424,2.0,19,4,5,0.2819
U0181,MATI0683,5.0,10,6,2,0.0
U0181,MATI0964,3.0,6,5,4,0.0545
U0181,MATI0584,3.0,34,17,1,0.1021
U0181,MATI0575,1.0,20,4,9,0.3323
U0182,MATI0547,5.0,50,14,4,0.0
U0182,MATI0695,2.0,22,7,10,0.1981
U0182,MATI0917,4.0,25,8,4,0.0511
U0182,MATI0765,4.0,18,9,4,0.0813
U0182,MATI0999,2.0,19,8,5,0.235
U0182,MATI0325,1.0,48,28,6,0.2617
U0182,MATI0878,5.0,28,6,5,0.0
U0182,MATI0915,4.0,19,15,7,0.0572
U0182,MATI0976,5.0,11,5,1,0.0031
U0182,MATI0841,5.0,42,23,3,0.0038
U0183,MATI0320,4.0,14,10,3,0.0457
U0183,MATI1188,2.0,22,8,4,0.2119
U0183,MATI0984,5.0,25,10,5,0.0
U0183,MATI0232,3.0,22,13,2,0.0248
U0183,MATI1030,3.0,7,5,3,0.115
U0183,MATI0350,4.0,17,11,6,0.1189
U0183,MATI0853,5.0,26,10,4,0.0
U0183,MATI0824,2.0,16,8,3,0.1806
U0183,MATI0016,5.0,78,33,5,0.0
U0183,MATI0484,2.0,14,2,3,0.148
U0184,MATI1100,5.0,21,6,0,0.0399
U0184,MATI0651,5.0,25,10,2,0.0
U0184,MATI0742,5.0,57,14,2,0.0
U0184,MATI0641,5.0,27,15,2,0.0
U0184,MATI0924,4.0,36,10,1,0.0932
U0184,MATI0281,4.0,16,10,4,0.1134
U0184,MATI0398,4.0,50,10,5,0.0096
U0184,MATI1146,5.0,68,21,1,0.0
U0184,MATI1186,3.0,70,21,6,0.1256
U0184,MATI0519,4.0,7,1,4,0.0616
U0185,MATI0899,5.0,34,8,1,0.0
U0185,MATI0080,2.0,8,4,4,0.1963
U0185,MATI0026,5.0,11,4,3,0.0132
U0185,MATI1024,4.0,11,5,1,0.0708
U0185,MATI0785,4.0,19,8,5,0.0288
U0185,MATI1176,4.0,7,6,3,0.08
U0185,MATI0182,5.0,26,16,1,0.0
U0185,MATI0540,5.0,13,11,2,0.0
U0185,MATI0409,5.0,28,16,3,0.0307
U0185,MATI1055,2.0,15,10,6,0.2384
U0186,MATI0700,2.0,16,4,7,0.2405
U0186,MATI1186,3.0,59,17,4,0.1389
U0186,MATI0885,4.0,14,4,5,0.034
U0186,MATI0252,5.0,15,8,3,0.0
U0186,MATI0259,5.0,27,12,2,0.0169
U0186,MATI0683,5.0,4,5,4,0.0
U0186,MATI0940,2.0,23,6,12,0.2253
U0186,MATI0666,2.0,15,5,3,0.0927
U0186,MATI0689,2.0,21,9,9,0.261
U0186,MATI1046,5.0,43,19,3,0.0
U0187,MATI0597,5.0,12,4,5,0.0365
U0187,MATI0706,2.0,13,4,4,0.132
U0187,MATI0582,5.0,33,13,4,0.0749
U0187,MATI0483,1.0,12,6,4,0.2787
U0187,MATI0275,5.0,24,10,2,0.0589
U0187,MATI0789,5.0,19,4,2,0.0
U0187,MATI0322,5.0,12,6,4,0.0
U0187,MATI0610,4.0,15,3,6,0.0361
U0187,MATI0774,5.0,36,9,5,0.0397
U0187,MATI0032,5.0,17,9,2,0.0
U0188,MATI0706,3.0,20,7,4,0.1107
U0188,MATI0725,5.0,9,7,2,0.0048
U0188,MATI0158,5.0,17,5,0,0.0067
U0188,MATI0139,5.0,12,4,2,0.0
U0188,MATI0231,4.0,12,4,6,0.0643
U0188,MATI0151,3.0,24,7,2,0.1536
U0188,MATI0847,3.0,21,12,6,0.2015
U0188,MATI1081,3.0,19,8,4,0.1045
U0188,MATI0123,5.0,34,17,3,0.0
U0188,MATI0532,5.0,11,3,4,0.0
U0189,MATI0296,5.0,17,7,4,0.0
U0189,MATI0043,4.0,11,7,9,0.0768
U0189,MATI0382,2.0,7,5,9,0.2313
U0189,MATI0987,2.0,13,4,5,0.1674
U0189,MATI0490,5.0,28,9,0,0.0
U0189,MATI0371,2.0,21,4,9,0.1949
U0189,MATI0730,5.0,11,7,6,0.0377
U0189,MATI0909,4.0,13,9,3,0.0486
U0189,MATI0854,3.0,10,11,1,0.1269
U0189,MATI0864,4.0,16,10,2,0.0685
U0190,MATI0979,4.0,51,19,0,0.0015
U0190,MATI1162,5.0,17,9,3,0.0
U0190,MATI0038,5.0,45,11,4,0.0067
U0190,MATI0854,4.0,21,7,2,0.1242
U0190,MATI0691,5.0,47,19,2,0.0033
U0190,MATI0453,5.0,25,8,2,0.0
U0190,MATI0214,4.0,18,6,3,0.0
U0190,MATI1150,2.0,26,9,4,0.1934
U0190,MATI0068,5.0,50,26,2,0.0
U0190,MATI0598,3.0,43,17,6,0.1609
U0191,MATI0876,5.0,14,6,2,0.0092
U0191,MATI0583,3.0,16,9,5,0.1238
U0191,MATI1129,5.0,94,32,2,0.0
U0191,MATI0748,3.0,7,4,4,0.1314
U0191,MATI0629,4.0,11,3,3,0.0198
U0191,MATI0588,5.0,22,6,3,0.0
U0191,MATI0129,2.0,41,25,7,0.1685
U0191,MATI0426,5.0,22,9,4,0.0
U0191,MATI0947,5.0,29,9,5,0.0
U0191,MATI0670,5.0,23,10,0,0.0082
U0192,MATI0661,3.0,13,3,4,0.1779
U0192,MATI0231,4.0,5,4,5,0.0586
U0192,MATI0155,5.0,34,18,5,0.0
U0192,MATI0448,4.0,22,4,5,0.1028
U0192,MATI1085,5.0,35,9,6,0.0
U0192,MATI0055,5.0,7,2,2,0.0
U0192,MATI0950,5.0,22,12,2,0.0
U0192,MATI0988,2.0,20,3,8,0.203
U0192,MATI0037,5.0,8,2,3,0.0
U0192,MATI0220,4.0,16,4,0,0.1385
U0193,MATI0643,3.0,7,2,5,0.0912
U0193,MATI0832,2.0,22,4,5,0.0974
U0193,MATI0428,2.0,16,4,4,0.1707
U0193,MATI0127,5.0,3,3,2,0.0653
U0193,MATI0030,3.0,18,7,4,0.0818
U0193,MATI0391,5.0,55,19,3,0.0
U0193,MATI0504,5.0,63,18,2,0.0
U0193,MATI0823,4.0,19,13,3,0.1101
U0193,MATI1046,5.0,36,14,1,0.0
U0193,MATI0790,5.0,12,5,3,0.0085
U0194,MATI0109,4.0,47,25,5,0.1278
U0194,MATI0946,3.0,14,12,2,0.125
U0194,MATI0728,5.0,7,8,4,0.0822
U0194,MATI0830,4.0,19,8,4,0.0658
U0194,MATI0463,5.0,49,26,3,0.0
U0194,MATI0529,3.0,20,5,5,0.1282
U0194,MATI0412,5.0,28,10,1,0.0
U0194,MATI0060,4.0,6,3,4,0.0953
U0194,MATI0711,5.0,33,6,2,0.0
U0194,MATI0744,4.0,12,11,0,0.0291
U0195,MATI0259,5.0,36,14,3,0.01
U0195,MATI0074,5.0,8,8,4,0.0
U0195,MATI0213,3.0,9,3,4,0.1161
U0195,MATI0057,1.0,16,9,6,0.2511
U0195,MATI0701,3.0,11,5,7,0.1508
U0195,MATI0382,2.0,8,4,3,0.2364
U0195,MATI0403,3.0,17,16,5,0.145
U0195,MATI0928,3.0,8,6,4,0.0994
U0195,MATI0815,4.0,11,6,5,0.0282
U0195,MATI0117,3.0,6,3,5,0.1324
U0196,MATI0406,4.0,64,25,3,0.0323
U0196,MATI0570,5.0,42,16,3,0.0
U0196,MATI0671,5.0,31,10,4,0.0
U0196,MATI0782,3.0,22,5,5,0.0962
U0196,MATI0996,4.0,14,3,6,0.0514
U0196,MATI1029,2.0,16,9,5,0.1967
U0196,MATI0639,3.0,33,20,3,0.1473
U0196,MATI0262,5.0,17,3,3,0.0
U0196,MATI0941,4.0,31,15,5,0.0831
U0196,MATI0578,3.0,25,8,6,0.1333
U0197,MATI0667,4.0,10,7,6,0.0687
U0197,MATI1109,2.0,14,11,5,0.1389
U0197,MATI0026,5.0,11,3,1,0.0248
U0197,MATI0290,5.0,13,4,1,0.0216
U0197,MATI0122,5.0,28,7,0,0.0
U0197,MATI1091,3.0,4,3,3,0.1636
U0197,MATI0293,2.0,9,1,2,0.1783
U0197,MATI0824,2.0,21,7,7,0.1841
U0197,MATI0444,4.0,32,18,6,0.0676
U0197,MATI0965,4.0,17,4,6,0.0691
U0198,MATI0962,5.0,26,9,3,0.0
U0198,MATI0505,5.0,11,6,2,0.0
U0198,MATI0398,4.0,45,22,3,0.01
U0198,MATI0286,3.0,12,5,6,0.1126
U0198,MATI0041,3.0,19,8,4,0.151
U0198,MATI0171,5.0,41,19,2,0.0138
U0198,MATI0358,3.0,5,2,6,0.1186
U0198,MATI1026,5.0,14,5,2,0.0
U0198,MATI0652,3.0,26,7,4,0.1225
U0198,MATI0697,3.0,29,16,7,0.104
U0199,MATI0251,3.0,16,14,6,0.1211
U0199,MATI0790,5.0,13,3,4,0.0079
U0199,MATI0266,4.0,18,8,2,0.0857
U0199,MATI0531,5.0,8,2,3,0.0
U0199,MATI0064,2.0,17,8,4,0.1755
U0199,MATI0655,2.0,22,15,8,0.1512
U0199,MATI0641,5.0,33,10,2,0.0189
U0199,MATI0251,3.0,18,10,6,0.1291
U0199,MATI1083,5.0,3,3,5,0.0
U0199,MATI0635,5.0,16,10,4,0.0179
U0200,MATI1190,1.0,24,18,10,0.2588
U0200,MATI0869,5.0,23,12,4,0.0267
U0200,MATI0264,5.0,45,13,2,0.0
U0200,MATI0733,5.0,16,9,3,0.0
U0200,MATI0448,4.0,16,7,5,0.1061
U0200,MATI0960,4.0,38,17,4,0.0367
U0200,MATI0217,2.0,22,7,4,0.1828
U0200,MATI0346,4.0,9,10,1,0.041
U0200,MATI0263,5.0,5,4,5,0.0
U0200,MATI1146,5.0,67,24,3,0.0
U0201,MATI0892,2.0,16,5,2,0.142
U0201,MATI0744,5.0,17,8,3,0.0284
U0201,MATI0791,3.0,3,2,7,0.0951
U0201,MATI0679,5.0,12,3,4,0.0
U0201,MATI0135,2.0,8,5,8,0.1611
U0201,MATI0879,4.0,7,6,3,0.0726
U0201,MATI0944,5.0,12,5,3,0.0131
U0201,MATI0760,4.0,39,13,4,0.0489
U0201,MATI0157,4.0,26,9,4,0.0481
U0201,MATI0704,5.0,40,18,3,0.0
U0202,MATI0554,2.0,12,2,4,0.1391
U0202,MATI0622,5.0,49,33,1,0.0
U0202,MATI0784,2.0,3,4,8,0.1626
U0202,MATI0822,4.0,2,3,1,0.0728
U0202,MATI0558,5.0,28,7,2,0.0
U0202,MATI0613,4.0,26,11,2,0.0392
U0202,MATI1158,4.0,32,13,5,0.0
U0202,MATI1077,5.0,29,7,4,0.0052
U0202,MATI0764,4.0,6,1,4,0.0656
U0202,MATI0597,4.0,7,1,6,0.0413
U0203,MATI1028,2.0,21,6,6,0.1658
U0203,MATI0468,5.0,25,11,2,0.0
U0203,MATI1055,2.0,14,13,9,0.2353
U0203,MATI1111,5.0,59,13,4,0.0031
U0203,MATI0261,4.0,9,2,6,0.042
U0203,MATI0823,4.0,19,12,6,0.1161
U0203,MATI0730,5.0,12,4,3,0.0261
U0203,MATI0136,3.0,11,9,5,0.1552
U0203,MATI0008,5.0,19,12,4,0.0
U0203,MATI0835,2.0,56,30,6,0.1916
U0204,MATI0156,4.0,68,46,4,0.0355
U0204,MATI1195,4.0,14,6,4,0.0399
U0204,MATI0998,5.0,50,19,2,0.0
U0204,MATI0599,5.0,13,7,5,0.0488
U0204,MATI0382,2.0,8,7,5,0.2247
U0204,MATI0497,5.0,21,5,3,0.0
U0204,MATI0913,4.0,34,24,5,0.0841
U0204,MATI0234,2.0,10,8,3,0.1234
U0204,MATI0984,5.0,22,12,7,0.0
U0204,MATI0646,5.0,21,7,2,0.0
U0205,MATI0105,3.0,25,14,5,0.1231
U0205,MATI0755,5.0,29,16,3,0.0
U0205,MATI1141,5.0,2,2,1,0.026
U0205,MATI0229,5.0,40,17,0,0.0
U0205,MATI0785,3.0,10,8,6,0.036
U0205,MATI0765,3.0,21,9,2,0.1001
U0205,MATI0345,3.0,17,8,3,0.0961
U0205,MATI0354,5.0,12,4,5,0.0
U0205,MATI0951,5.0,36,17,1,0.0
U0205,MATI0231,4.0,6,3,6,0.0702
U0206,MATI0478,5.0,45,16,6,0.0
U0206,MATI0912,4.0,27,13,4,0.0387
U0206,MATI0118,5.0,28,6,1,0.0
U0206,MATI0185,3.0,25,3,4,0.0869
U0206,MATI0768,5.0,13,7,2,0.0
U0206,MATI0815,5.0,20,5,2,0.0118
U0206,MATI1080,4.0,18,7,4,0.0459
U0206,MATI0914,1.0,23,10,7,0.3042
U0206,MATI1113,2.0,27,12,3,0.1099
U0206,MATI0489,5.0,25,17,4,0.0
U0207,MATI0022,3.0,26,12,4,0.0728
U0207,MATI0192,3.0,8,6,4,0.1106
U0207,MATI1150,2.0,34,14,5,0.1848
U0207,MATI0175,4.0,15,6,4,0.0387
U0207,MATI0254,5.0,13,7,3,0.0
U0207,MATI1034,3.0,34,17,6,0.1479
U0207,MATI0602,1.0,11,5,4,0.2832
U0207,MATI0211,3.0,21,10,3,0.1469
U0207,MATI0226,5.0,32,12,5,0.0
U0207,MATI0057,2.0,31,14,5,0.2412
U0208,MATI1132,4.0,30,10,4,0.1303
U0208,MATI1146,5.0,83,23,3,0.0
U0208,MATI0052,3.0,7,4,4,0.164
U0208,MATI0851,4.0,18,9,6,0.0607
U0208,MATI0091,2.0,12,2,6,0.1515
U0208,MATI0278,3.0,16,11,4,0.1833
U0208,MATI0441,5.0,12,2,4,0.0
U0208,MATI0994,4.0,19,4,3,0.0861
U0208,MATI1027,4.0,12,5,2,0.035
U0208,MATI0289,2.0,12,4,6,0.1351
U0209,MATI0064,2.0,11,8,10,0.1468
U0209,MATI0069,3.0,4,3,2,0.2029
U0209,MATI0519,5.0,4,4,0,0.0421
U0209,MATI0434,3.0,7,4,5,0.1285
U0209,MATI0441,5.0,9,3,7,0.0
U0209,MATI0720,2.0,12,5,5,0.226
U0209,MATI0075,2.0,15,4,5,0.1851
U0209,MATI0244,2.0,29,12,3,0.199
U0209,MATI0910,3.0,15,10,4,0.059
U0209,MATI0425,3.0,20,6,1,0.1447
U0210,MATI0589,5.0,37,17,4,0.0
U0210,MATI0323,4.0,21,7,6,0.0976
U0210,MATI0325,1.0,45,19,5,0.2314
U0210,MATI0891,5.0,22,14,2,0.0236
U0210,MATI0862,5.0,22,8,4,0.0
U0210,MATI0197,4.0,14,6,3,0.1293
U0210,MATI0073,5.0,40,12,3,0.0
U0210,MATI0619,4.0,12,5,6,0.1338
U0210,MATI0744,5.0,26,10,4,0.0298
U0210,MATI0555,3.0,32,14,3,0.1704
U0211,MATI0908,2.0,15,10,4,0.2601
U0211,MATI0872,5.0,19,8,5,0.0
U0211,MATI0122,5.0,27,10,0,0.0
U0211,MATI1190,1.0,30,9,3,0.2729
U0211,MATI0928,4.0,8,6,3,0.0678
U0211,MATI0201,4.0,24,14,4,0.1029
U0211,MATI0358,2.0,6,6,3,0.1524
U0211,MATI0076,5.0,25,7,1,0.0
U0211,MATI0520,4.0,36,12,4,0.1012
U0211,MATI0518,5.0,44,22,4,0.0
U0212,MATI1076,2.0,27,6,5,0.2069
U0212,MATI0381,3.0,4,4,2,0.0422
U0212,MATI0950,5.0,19,9,2,0.0
U0212,MATI0315,4.0,42,13,5,0.0439
U0212,MATI0544,5.0,7,5,1,0.0
U0212,MATI0128,2.0,5,3,7,0.2472
U0212,MATI0280,4.0,26,9,2,0.067
U0212,MATI0881,5.0,38,18,1,0.0
U0212,MATI0524,5.0,20,10,1,0.0
U0212,MATI1163,5.0,7,2,3,0.0
U0213,MATI0342,2.0,9,3,6,0.2475
U0213,MATI0491,5.0,16,4,2,0.0
U0213,MATI0040,4.0,10,3,4,0.0495
U0213,MATI0048,5.0,23,13,6,0.0
U0213,MATI0486,2.0,15,3,4,0.1583
U0213,MATI0843,5.0,34,14,2,0.0
U0213,MATI0782,3.0,5,3,3,0.0992
U0213,MATI0428,2.0,19,6,8,0.1722
U0213,MATI0960,4.0,41,8,5,0.0381
U0213,MATI0449,3.0,42,14,7,0.189
U0214,MATI0789,5.0,15,9,5,0.0
U0214,MATI0127,4.0,6,1,5,0.0763
U0214,MATI0035,5.0,41,9,1,0.0
U0214,MATI1170,1.0,10,5,3,0.2575
U0214,MATI0667,4.0,10,11,3,0.0614
U0214,MATI0064,2.0,12,9,6,0.179
U0214,MATI0130,3.0,20,12,6,0.1356
U0214,MATI0024,5.0,23,10,1,0.0117
U0214,MATI0878,5.0,25,12,2,0.0
U0214,MATI0670,5.0,26,11,3,0.0
U0215,MATI0691,5.0,48,17,4,0.0
U0215,MATI0131,5.0,12,3,4,0.0
U0215,MATI0671,5.0,37,15,1,0.0
U0215,MATI1052,2.0,30,10,4,0.167
U0215,MATI0181,5.0,18,5,1,0.0
U0215,MATI0456,2.0,19,14,5,0.2503
U0215,MATI0485,1.0,11,2,6,0.1293
U0215,MATI0293,2.0,12,8,2,0.1663
U0215,MATI0352,4.0,13,8,3,0.0393
U0215,MATI0479,5.0,16,10,0,0.0
U0216,MATI0313,3.0,58,23,2,0.0363
U0216,MATI0386,5.0,26,17,3,0.0
U0216,MATI0431,2.0,8,4,3,0.2479
U0216,MATI0287,4.0,18,6,3,0.0433
U0216,MATI0753,2.0,24,4,8,0.2213
U0216,MATI0839,5.0,20,6,2,0.0
U0216,MATI0347,2.0,14,5,11,0.1881
U0216,MATI1125,4.0,17,12,3,0.1112
U0216,MATI1155,4.0,8,6,2,0.0596
U0216,MATI0357,5.0,15,9,4,0.0
U0217,MATI0878,5.0,22,14,1,0.0
U0217,MATI0626,3.0,16,11,6,0.0791
U0217,MATI0138,3.0,8,4,3,0.0898
U0217,MATI0851,4.0,28,11,4,0.0475
U0217,MATI0551,5.0,34,14,0,0.0
U0217,MATI0347,2.0,15,5,9,0.1837
U0217,MATI0975,2.0,19,4,5,0.1131
U0217,MATI1034,3.0,35,18,6,0.1472
U0217,MATI1042,5.0,9,2,2,0.0
U0217,MATI0907,4.0,9,5,2,0.0475
U0218,MATI0435,5.0,15,3,2,0.0
U0218,MATI0131,5.0,8,7,2,0.0
U0218,MATI0964,3.0,5,3,3,0.0739
U0218,MATI1171,3.0,48,8,2,0.1332
U0218,MATI0116,4.0,15,9,2,0.1176
U0218,MATI0294,5.0,7,2,0,0.0
U0218,MATI1155,4.0,9,1,2,0.0635
U0218,MATI1065,5.0,30,17,4,0.0
U0218,MATI0434,3.0,4,1,8,0.119
U0218,MATI0200,2.0,17,2,4,0.2615
U0219,MATI0878,5.0,22,6,3,0.0
U0219,MATI0986,2.0,4,5,6,0.2073
U0219,MATI0179,4.0,35,10,4,0.0121
U0219,MATI0003,3.0,14,4,3,0.1805
U0219,MATI1043,3.0,27,10,7,0.1043
U0219,MATI0086,2.0,26,8,8,0.1136
U0219,MATI0925,4.0,20,19,2,0.091
U0219,MATI1057,3.0,21,8,3,0.1048
U0219,MATI0893,5.0,14,5,1,0.0
U0219,MATI1060,4.0,13,5,4,0.1293
U0220,MATI0605,3.0,45,21,9,0.1286
U0220,MATI0345,3.0,25,8,4,0.0998
U0220,MATI0359,5.0,12,8,1,0.001
U0220,MATI0055,5.0,7,7,4,0.0
U0220,MATI0046,2.0,28,12,6,0.1302
U0220,MATI1139,5.0,48,22,5,0.0653
U0220,MATI0947,5.0,24,9,2,0.0
U0220,MATI0797,4.0,10,7,5,0.1184
U0220,MATI1099,5.0,40,13,0,0.0
U0220,MATI0322,5.0,13,6,1,0.0
U0221,MATI0884,3.0,21,12,6,0.1664
U0221,MATI0487,4.0,22,14,3,0.1964
U0221,MATI0752,5.0,15,7,1,0.0
U0221,MATI0964,4.0,9,2,4,0.0573
U0221,MATI0265,5.0,10,6,4,0.0
U0221,MATI0793,4.0,5,1,3,0.0611
U0221,MATI0210,5.0,13,5,1,0.0
U0221,MATI0259,5.0,41,14,1,0.0092
U0221,MATI0073,5.0,35,16,2,0.0
U0221,MATI1050,3.0,13,3,3,0.1249
U0222,MATI0215,4.0,28,13,4,0.0275
U0222,MATI0668,5.0,19,7,5,0.0
U0222,MATI0258,5.0,12,5,1,0.0
U0222,MATI0563,5.0,12,3,1,0.0
U0222,MATI0686,4.0,52,18,2,0.0169
U0222,MATI1166,5.0,9,5,3,0.0
U0222,MATI0933,5.0,13,9,3,0.0
U0222,MATI0826,5.0,20,7,3,0.0
U0222,MATI0399,5.0,12,6,4,0.0
U0222,MATI0689,2.0,23,4,10,0.2465
U0223,MATI0641,5.0,27,14,3,0.0017
U0223,MATI0120,5.0,35,20,2,0.0
U0223,MATI0228,5.0,10,7,4,0.0446
U0223,MATI1168,2.0,9,2,7,0.242
U0223,MATI0287,4.0,14,8,1,0.0443
U0223,MATI1139,5.0,47,23,4,0.0717
U0223,MATI0650,5.0,49,20,4,0.0
U0223,MATI0829,3.0,5,4,6,0.0678
U0223,MATI1076,2.0,14,13,3,0.2125
U0223,MATI0702,4.0,43,12,3,0.0959
U0224,MATI0728,4.0,10,6,1,0.0951
U0224,MATI0045,5.0,62,29,5,0.0029
U0224,MATI0603,5.0,23,4,3,0.0258
U0224,MATI0259,5.0,34,16,2,0.0
U0224,MATI0835,2.0,45,18,3,0.1928
U0224,MATI0198,4.0,15,3,1,0.1194
U0224,MATI0798,4.0,22,18,5,0.118
U0224,MATI1104,5.0,12,3,0,0.0
U0224,MATI0138,2.0,11,4,2,0.0885
U0224,MATI0532,5.0,18,5,4,0.0
U0225,MATI0838,3.0,15,5,7,0.0234
U0225,MATI0742,5.0,46,29,3,0.0
U0225,MATI0850,4.0,20,5,3,0.0185
U0225,MATI0487,3.0,14,8,6,0.1872
U0225,MATI0962,5.0,18,8,5,0.0
U0225,MATI1085,5.0,29,16,3,0.0
U0225,MATI0318,3.0,5,5,4,0.0625
U0225,MATI0290,5.0,20,6,1,0.0235
U0225,MATI1034,3.0,41,17,3,0.1514
U0225,MATI0495,5.0,16,7,4,0.0
U0226,MATI0458,5.0,12,6,5,0.102
U0226,MATI0403,3.0,14,5,4,0.1427
U0226,MATI0792,4.0,11,2,3,0.0744
U0226,MATI0432,2.0,32,14,9,0.1776
U0226,MATI0936,4.0,43,18,1,0.1
U0226,MATI0021,5.0,55,20,3,0.0141
U0226,MATI0075,2.0,16,9,10,0.1845
U0226,MATI0564,5.0,6,6,3,0.0
U0226,MATI0803,5.0,22,12,4,0.0
U0226,MATI0750,5.0,11,7,4,0.0569
U0227,MATI0606,5.0,20,7,0,0.0156
U0227,MATI1070,5.0,29,8,5,0.0
U0227,MATI0859,5.0,15,4,3,0.0106
U0227,MATI0682,4.0,27,10,7,0.0485
U0227,MATI0969,5.0,25,11,3,0.0
U0227,MATI0267,2.0,13,5,3,0.2497
U0227,MATI0783,4.0,44,16,6,0.0149
