user_id,item_id,rating,orders_placed,total_spend,defect_rate,on_time_delivery_pct
U0145,SUP0478,2.0,11,149.1,0.1655,67.74
U0145,SUP0030,5.0,5,83.96,0.096,95.13
U0146,SUP0094,5.0,12,88.05,0.0569,100.0
U0146,SUP0922,5.0,1,76.64,0.0558,84.01
U0146,SUP0219,5.0,20,147.65,0.0585,94.95
U0146,SUP0884,4.0,4,57.22,0.0918,78.24
U0146,SUP1013,4.0,3,94.08,0.1405,90.33
U0146,SUP0798,5.0,18,155.53,0.0475,92.03
U0146,SUP0380,4.0,6,28.79,0.1287,90.19
U0146,SUP0978,5.0,4,163.76,0.0585,88.46
U0146,SUP0389,5.0,3,211.29,0.0228,100.0
U0146,SUP1079,3.0,6,29.29,0.1422,76.23
U0147,SUP0023,4.0,11,126.74,0.1455,70.26
U0147,SUP0438,5.0,5,114.49,0.0179,100.0
U0147,SUP0793,5.0,27,220.27,0.0055,93.11
U0147,SUP0256,3.0,2,101.53,0.1154,77.72
U0147,SUP0717,4.0,1,73.62,0.1318,74.36
U0147,SUP0883,5.0,15,129.02,0.0918,97.26
U0147,SUP1154,5.0,21,179.48,0.0261,100.0
U0147,SUP0640,5.0,13,312.17,0.0,92.94
U0147,SUP0513,5.0,6,88.69,0.0,97.85
U0147,SUP0203,4.0,16,24.27,0.1453,83.92
U0148,SUP0761,4.0,17,69.75,0.1138,93.32
U0148,SUP1071,5.0,8,387.88,0.0563,100.0
U0148,SUP0299,4.0,4,113.38,0.1423,84.75
U0148,SUP0080,5.0,8,37.51,0.0323,96.28
U0148,SUP0725,5.0,7,232.41,0.0679,85.07
U0148,SUP0395,5.0,4,660.76,0.0194,100.0
U0148,SUP0015,5.0,19,279.47,0.0377,96.19
U0148,SUP0597,4.0,8,97.12,0.0658,91.79
U0148,SUP1070,4.0,8,486.66,0.1382,71.25
U0148,SUP1131,5.0,33,107.12,0.0404,98.41
U0149,SUP0895,5.0,5,189.46,0.0147,98.68
U0149,SUP0735,3.0,5,186.83,0.1093,80.42
U0149,SUP0503,5.0,7,70.32,0.0101,100.0
U0149,SUP1099,4.0,4,108.81,0.1572,76.3
U0149,SUP0440,5.0,10,16.46,0.08,90.65
U0149,SUP0446,5.0,18,215.54,0.0,99.9
U0149,SUP0746,5.0,14,259.47,0.0809,99.03
U0149,SUP1067,5.0,7,304.11,0.0423,100.0
U0149,SUP0743,5.0,9,227.01,0.0137,90.69
U0149,SUP0283,5.0,6,309.37,0.0202,89.12
U0150,SUP0198,4.0,13,325.66,0.1186,73.06
U0150,SUP1134,5.0,10,70.11,0.0166,100.0
U0150,SUP0848,4.0,7,140.11,0.1422,79.18
U0150,SUP0048,5.0,8,180.39,0.0133,100.0
U0150,SUP0386,3.0,12,245.61,0.1317,66.63
U0150,SUP0082,5.0,4,742.58,0.0275,93.93
U0150,SUP1128,5.0,5,302.83,0.0609,98.56
U0150,SUP0671,5.0,7,279.73,0.0,100.0
U0150,SUP0942,5.0,8,107.96,0.0659,93.04
U0150,SUP0635,2.0,4,72.15,0.1746,66.11
U0151,SUP0881,4.0,10,123.37,0.1498,80.41
U0151,SUP0419,5.0,21,302.92,0.0379,95.62
U0151,SUP0502,5.0,13,73.65,0.0659,100.0
U0151,SUP0366,5.0,18,44.09,0.0629,96.8
U0151,SUP0901,3.0,10,102.13,0.127,76.23
U0151,SUP0425,4.0,11,102.59,0.1605,83.28
U0151,SUP0096,4.0,4,201.16,0.149,92.01
U0151,SUP1103,5.0,5,498.69,0.0028,99.93
U0151,SUP0524,5.0,5,120.37,0.0201,100.0
U0151,SUP0155,5.0,6,45.3,0.0626,100.0
U0152,SUP1162,5.0,2,139.23,0.0859,92.66
U0152,SUP0926,5.0,4,239.9,0.0372,100.0
U0152,SUP0107,5.0,9,169.74,0.0,100.0
U0152,SUP0993,3.0,7,1310.49,0.1605,74.13
U0152,SUP0201,5.0,8,113.19,0.055,91.25
U0152,SUP0417,5.0,5,193.43,0.0069,92.6
U0152,SUP0920,5.0,3,314.31,0.0448,95.94
U0152,SUP0320,5.0,12,93.28,0.0382,91.72
U0152,SUP1169,5.0,2,179.76,0.0113,100.0
U0152,SUP0799,5.0,5,81.32,0.0629,87.73
U0153,SUP0918,5.0,12,234.29,0.0,93.61
U0153,SUP0435,5.0,1,1168.69,0.0679,100.0
U0153,SUP0980,5.0,7,87.75,0.0861,88.96
U0153,SUP0890,4.0,14,41.86,0.129,87.92
U0153,SUP0314,4.0,5,233.0,0.1192,82.3
U0153,SUP0606,5.0,8,148.45,0.0723,90.5
U0153,SUP0698,5.0,4,118.37,0.0544,100.0
U0153,SUP0189,3.0,7,106.7,0.154,77.09
U0153,SUP0070,5.0,15,152.23,0.0565,86.28
U0153,SUP0026,5.0,35,175.07,0.0081,99.48
U0154,SUP0842,5.0,26,58.85,0.0202,91.21
U0154,SUP1099,4.0,5,54.81,0.1331,81.41
U0154,SUP0978,5.0,10,175.54,0.0911,92.08
U0154,SUP0811,2.0,4,85.48,0.1707,52.99
U0154,SUP0826,4.0,4,83.67,0.1243,76.25
U0154,SUP0288,5.0,3,218.08,0.0451,93.15
U0154,SUP0610,5.0,2,69.49,0.003,95.99
U0154,SUP0023,4.0,7,216.09,0.1229,73.19
U0154,SUP1012,5.0,21,166.46,0.0798,99.41
U0154,SUP1105,3.0,21,170.9,0.1363,82.94
U0155,SUP1004,5.0,6,126.37,0.0118,100.0
U0155,SUP0960,5.0,24,248.3,0.0752,94.19
U0155,SUP0680,5.0,5,80.16,0.0223,100.0
U0155,SUP0737,5.0,10,136.23,0.0333,93.72
U0155,SUP0783,3.0,3,171.77,0.1329,84.11
U0155,SUP0381,4.0,4,163.26,0.1482,87.24
U0155,SUP0758,5.0,8,175.64,0.0721,86.27
U0155,SUP0762,5.0,4,238.85,0.0,100.0
U0155,SUP1176,4.0,6,195.65,0.1355,83.11
U0155,SUP0871,5.0,47,100.6,0.0505,97.86
U0156,SUP1040,5.0,26,113.89,0.0176,100.0
U0156,SUP1077,5.0,7,422.57,0.0582,100.0
U0156,SUP0342,5.0,15,68.47,0.0506,93.43
U0156,SUP0127,4.0,14,90.93,0.1365,77.55
U0156,SUP0196,3.0,19,70.4,0.153,70.54
U0156,SUP0903,5.0,11,120.62,0.0736,99.76
U0156,SUP0740,5.0,17,55.91,0.0223,100.0
U0156,SUP0699,4.0,26,130.46,0.1196,83.89
U0156,SUP1200,5.0,14,198.7,0.0603,80.23
U0156,SUP0731,5.0,16,85.68,0.0094,100.0
U0157,SUP1051,5.0,11,115.14,0.0018,90.86
U0157,SUP0680,5.0,10,46.0,0.0462,99.24
U0157,SUP0611,5.0,6,204.35,0.0133,100.0
U0157,SUP0670,4.0,11,220.61,0.135,82.88
U0157,SUP0361,5.0,8,165.65,0.0215,100.0
U0157,SUP1038,3.0,6,127.93,0.1415,75.64
U0157,SUP0299,4.0,2,239.49,0.1435,70.52
U0157,SUP0422,5.0,2,205.17,0.0097,100.0
U0157,SUP0710,4.0,3,110.99,0.1571,92.19
U0157,SUP0833,5.0,11,128.87,0.0646,97.82
U0158,SUP0514,5.0,7,271.37,0.0137,91.18
U0158,SUP0297,5.0,4,307.68,0.0311,100.0
U0158,SUP1037,5.0,23,71.16,0.0237,100.0
U0158,SUP0047,5.0,7,68.08,0.0784,85.23
U0158,SUP0043,5.0,2,117.2,0.0198,93.42
U0158,SUP0049,5.0,3,178.36,0.0526,94.85
U0158,SUP0806,5.0,4,28.97,0.0203,95.06
U0158,SUP0936,5.0,9,203.43,0.0236,100.0
U0158,SUP1079,3.0,10,23.43,0.1362,86.69
U0158,SUP0819,5.0,12,208.2,0.0216,97.55
U0159,SUP0342,5.0,23,146.94,0.0493,92.75
U0159,SUP0384,5.0,8,169.61,0.0949,89.32
U0159,SUP0209,4.0,6,176.93,0.1161,84.54
U0159,SUP1140,5.0,15,245.26,0.0533,100.0
U0159,SUP0466,5.0,4,193.18,0.0127,99.76
U0159,SUP0268,5.0,13,96.66,0.0713,86.9
U0159,SUP0607,5.0,13,103.32,0.0455,92.63
U0159,SUP1171,5.0,29,363.75,0.0351,98.56
U0159,SUP0737,5.0,10,107.09,0.0127,100.0
U0159,SUP1116,5.0,8,193.49,0.104,91.75
U0160,SUP0177,5.0,5,114.5,0.0017,100.0
U0160,SUP0429,3.0,3,210.1,0.1476,91.21
U0160,SUP0948,4.0,7,107.38,0.1271,79.59
U0160,SUP0373,4.0,6,77.32,0.135,68.42
U0160,SUP0468,5.0,26,111.01,0.0474,93.23
U0160,SUP1162,5.0,3,143.74,0.0538,84.94
U0160,SUP0188,5.0,6,52.89,0.0661,87.76
U0160,SUP0099,5.0,5,120.4,0.0178,95.08
U0160,SUP1014,3.0,7,139.19,0.1366,77.87
U0160,SUP0723,5.0,5,52.58,0.0,94.42
U0161,SUP0268,5.0,13,136.28,0.0582,84.25
U0161,SUP0161,5.0,14,180.67,0.0195,100.0
U0161,SUP1103,5.0,10,238.01,0.0,100.0
U0161,SUP0213,5.0,4,563.51,0.0,100.0
U0161,SUP1099,4.0,4,60.02,0.1399,72.46
U0161,SUP0748,4.0,7,85.51,0.0838,85.55
U0161,SUP1182,5.0,21,143.0,0.0274,100.0
U0161,SUP1070,4.0,6,646.6,0.121,71.81
U0161,SUP0325,5.0,36,275.7,0.0,100.0
U0161,SUP0935,5.0,48,75.75,0.0532,87.4
U0162,SUP0011,5.0,26,122.14,0.0669,94.36
U0162,SUP0062,5.0,1,139.74,0.0179,100.0
U0162,SUP0700,4.0,4,449.58,0.1249,77.62
U0162,SUP0741,5.0,17,158.5,0.0002,100.0
U0162,SUP0554,5.0,28,88.61,0.1472,90.47
U0162,SUP0996,5.0,6,53.12,0.0039,96.54
U0162,SUP0520,5.0,11,174.68,0.0149,100.0
U0162,SUP0539,5.0,5,225.54,0.0482,98.62
U0162,SUP0605,5.0,39,208.01,0.0097,100.0
U0162,SUP0517,5.0,4,138.07,0.0,100.0
U0163,SUP0035,5.0,3,95.96,0.0182,100.0
U0163,SUP0208,5.0,7,151.35,0.0,100.0
U0163,SUP0487,5.0,2,162.52,0.0494,96.77
U0163,SUP0530,5.0,10,277.25,0.0177,89.41
U0163,SUP0138,3.0,6,111.59,0.1482,74.99
U0163,SUP0014,5.0,10,117.04,0.0492,90.3
U0163,SUP1042,5.0,5,310.12,0.0052,100.0
U0163,SUP0511,5.0,9,61.23,0.0093,100.0
U0163,SUP0597,4.0,15,257.64,0.081,81.96
U0163,SUP0922,5.0,4,124.71,0.0526,94.93
U0164,SUP0844,4.0,14,74.94,0.122,77.29
U0164,SUP0262,5.0,14,49.75,0.0452,73.59
U0164,SUP0367,5.0,16,87.85,0.0591,100.0
U0164,SUP0288,5.0,3,250.85,0.0851,85.65
U0164,SUP0232,5.0,16,192.3,0.0395,96.25
U0164,SUP0002,5.0,8,50.38,0.0329,90.73
U0164,SUP0642,5.0,15,178.59,0.0193,100.0
U0164,SUP0460,4.0,5,34.78,0.1344,78.01
U0164,SUP0396,5.0,5,168.13,0.0064,96.85
U0164,SUP0691,5.0,3,80.55,0.025,100.0
U0165,SUP0322,5.0,7,265.57,0.1649,76.42
U0165,SUP0287,3.0,22,60.88,0.1445,85.03
U0165,SUP0831,4.0,12,153.51,0.042,82.95
U0165,SUP0234,5.0,13,342.34,0.0322,99.88
U0165,SUP0565,5.0,14,131.62,0.0575,94.84
U0165,SUP0305,5.0,15,131.8,0.0,98.78
U0165,SUP1080,5.0,21,118.95,0.0246,100.0
U0165,SUP0534,4.0,8,221.8,0.0386,100.0
U0165,SUP0988,5.0,6,68.15,0.1301,86.62
U0165,SUP0866,5.0,10,252.86,0.0549,88.85
U0166,SUP0023,4.0,4,145.14,0.1527,78.63
U0166,SUP0169,5.0,14,272.54,0.0698,96.53
U0166,SUP0681,5.0,30,115.11,0.0364,99.26
U0166,SUP1097,5.0,25,243.99,0.0162,96.32
U0166,SUP0184,5.0,7,153.77,0.0439,100.0
U0166,SUP0886,5.0,4,39.48,0.0455,97.86
U0166,SUP0716,5.0,1,149.89,0.0126,99.56
U0166,SUP0486,3.0,3,49.99,0.1697,82.2
U0166,SUP0482,5.0,5,122.62,0.01,100.0
U0166,SUP0419,5.0,14,236.39,0.0584,89.16
U0167,SUP0295,5.0,5,133.77,0.0451,86.24
U0167,SUP1116,4.0,5,80.57,0.1297,91.22
U0167,SUP0684,5.0,9,30.91,0.0,100.0
U0167,SUP0653,4.0,12,59.48,0.1294,83.86
U0167,SUP0440,4.0,8,20.1,0.0762,91.16
U0167,SUP1013,4.0,1,72.96,0.1127,79.92
U0167,SUP0447,5.0,4,193.67,0.0733,86.01
U0167,SUP0527,5.0,3,230.43,0.0,100.0
U0167,SUP0657,5.0,9,66.36,0.0099,95.45
U0167,SUP0477,5.0,14,99.1,0.0093,100.0
U0168,SUP1042,5.0,4,181.73,0.0069,100.0
U0168,SUP0651,5.0,3,79.56,0.0352,97.99
U0168,SUP0636,5.0,9,80.24,0.0428,100.0
U0168,SUP0238,4.0,16,120.74,0.0962,92.55
U0168,SUP0240,5.0,6,304.66,0.049,100.0
U0168,SUP0758,5.0,9,120.87,0.0695,96.44
U0168,SUP0474,5.0,4,48.8,0.1314,78.95
U0168,SUP0394,5.0,3,138.03,0.0604,85.08
U0168,SUP0766,5.0,3,227.42,0.0015,99.85
U0168,SUP0510,3.0,16,53.88,0.1538,81.21
U0169,SUP0385,4.0,3,138.32,0.1286,76.02
U0169,SUP1006,5.0,3,127.08,0.0043,100.0
U0169,SUP0463,5.0,42,53.55,0.0094,98.06
U0169,SUP0747,5.0,14,77.37,0.1377,79.64
U0169,SUP0623,3.0,15,70.73,0.1419,80.95
U0169,SUP1082,5.0,10,63.1,0.0178,100.0
U0169,SUP0403,5.0,5,100.56,0.0607,92.95
U0169,SUP1112,4.0,1,279.98,0.1254,87.16
U0169,SUP0216,5.0,12,55.76,0.0426,92.04
U0169,SUP0653,3.0,11,17.53,0.1283,82.9
U0170,SUP0862,5.0,5,61.77,0.0208,97.97
U0170,SUP0254,4.0,6,76.43,0.0877,94.21
U0170,SUP0350,3.0,8,130.26,0.1289,75.61
U0170,SUP0320,5.0,13,89.44,0.1008,100.0
U0170,SUP0707,3.0,5,130.24,0.1335,82.45
U0170,SUP0337,5.0,12,92.84,0.0342,100.0
U0170,SUP0993,3.0,6,373.38,0.1351,62.48
U0170,SUP0205,5.0,3,150.2,0.0669,97.63
U0170,SUP0233,3.0,3,88.63,0.1341,72.73
U0170,SUP0583,2.0,5,137.92,0.1621,66.22
U0171,SUP0377,5.0,3,231.16,0.0512,91.91
U0171,SUP0134,5.0,2,162.59,0.0523,85.9
U0171,SUP0288,5.0,2,186.53,0.0508,100.0
U0171,SUP0612,5.0,3,872.63,0.0713,85.34
U0171,SUP1067,5.0,4,271.21,0.0336,100.0
U0171,SUP1108,5.0,15,181.01,0.0332,98.65
U0171,SUP0526,5.0,12,57.47,0.0712,80.42
U0171,SUP0297,5.0,6,295.4,0.033,100.0
U0171,SUP0469,4.0,6,53.67,0.1286,70.83
U0171,SUP1037,5.0,24,106.71,0.0162,100.0
U0172,SUP1152,5.0,11,204.84,0.0926,91.89
U0172,SUP0923,5.0,8,104.86,0.112,91.57
U0172,SUP0784,3.0,3,46.74,0.1546,82.93
U0172,SUP0605,5.0,42,270.43,0.0069,100.0
U0172,SUP0494,5.0,5,39.57,0.046,90.05
U0172,SUP0637,5.0,2,182.54,0.1304,87.55
U0172,SUP1139,5.0,4,230.51,0.008,97.62
U0172,SUP1194,5.0,10,230.32,0.0635,92.02
U0172,SUP0246,4.0,3,21.89,0.1577,76.91
U0172,SUP0332,5.0,8,19.05,0.0648,92.5
U0173,SUP0695,4.0,6,115.09,0.1326,86.63
U0173,SUP0820,5.0,5,59.28,0.0462,100.0
U0173,SUP0339,5.0,15,256.18,0.0727,84.34
U0173,SUP0612,5.0,5,677.55,0.0351,90.44
U0173,SUP0391,5.0,8,125.61,0.079,95.8
U0173,SUP0612,5.0,6,328.92,0.05,84.99
U0173,SUP0876,5.0,3,353.16,0.0636,88.47
U0173,SUP0852,5.0,9,147.42,0.03,94.28
U0173,SUP0297,5.0,7,213.44,0.0315,93.7
U0173,SUP0157,2.0,3,118.45,0.167,67.95
U0174,SUP1025,5.0,11,125.34,0.0156,100.0
U0174,SUP0860,5.0,11,292.6,0.0187,100.0
U0174,SUP0012,5.0,11,61.94,0.0128,100.0
U0174,SUP0110,5.0,5,73.61,0.0074,100.0
U0174,SUP1085,3.0,9,182.03,0.119,76.5
U0174,SUP0362,5.0,4,30.82,0.0176,96.64
U0174,SUP0478,3.0,12,109.5,0.1451,70.49
U0174,SUP0220,5.0,5,112.92,0.0442,100.0
U0174,SUP0632,5.0,18,108.78,0.0682,93.8
U0174,SUP0719,4.0,7,179.06,0.0535,90.59
U0175,SUP0638,2.0,3,94.0,0.1584,70.89
U0175,SUP0005,4.0,21,133.02,0.1257,79.74
U0175,SUP0733,5.0,7,137.59,0.0161,100.0
U0175,SUP0978,5.0,5,310.37,0.0922,82.51
U0175,SUP0413,4.0,6,120.32,0.1415,75.63
U0175,SUP0772,5.0,3,72.29,0.0255,100.0
U0175,SUP0453,5.0,18,98.69,0.0488,99.31
U0175,SUP0706,4.0,12,109.35,0.1268,90.1
U0175,SUP0514,5.0,3,347.1,0.0,100.0
U0175,SUP0202,5.0,18,113.76,0.0324,100.0
U0176,SUP0745,5.0,8,234.45,0.0017,98.46
U0176,SUP0057,4.0,15,240.32,0.1387,89.09
U0176,SUP0362,5.0,6,183.51,0.0185,100.0
U0176,SUP0540,4.0,8,121.74,0.1508,80.47
U0176,SUP0640,5.0,24,514.09,0.0425,100.0
U0176,SUP0714,5.0,10,275.46,0.0292,100.0
U0176,SUP0360,5.0,11,113.99,0.0467,99.99
U0176,SUP0275,5.0,9,137.79,0.1209,79.09
U0176,SUP0270,5.0,8,198.8,0.0,100.0
U0176,SUP0462,4.0,10,106.49,0.1384,74.06
U0177,SUP0983,5.0,2,35.62,0.0318,94.67
U0177,SUP0770,5.0,2,632.77,0.0668,92.75
U0177,SUP0208,5.0,16,307.42,0.0035,99.31
U0177,SUP1159,5.0,6,73.15,0.0426,91.46
U0177,SUP0775,5.0,8,63.52,0.0747,100.0
U0177,SUP0421,5.0,8,113.18,0.0095,100.0
U0177,SUP0552,5.0,3,175.78,0.0632,88.65
U0177,SUP0341,5.0,6,95.32,0.0216,95.97
U0177,SUP0851,5.0,8,83.92,0.0184,100.0
U0177,SUP0166,5.0,8,149.21,0.0568,100.0
U0178,SUP0939,5.0,10,183.69,0.0629,93.65
U0178,SUP1012,5.0,24,150.09,0.0419,92.98
U0178,SUP0552,5.0,3,263.83,0.059,82.48
U0178,SUP0513,5.0,6,137.1,0.0,100.0
U0178,SUP0719,4.0,2,78.81,0.0606,86.66
U0178,SUP1178,5.0,9,157.51,0.0729,89.01
U0178,SUP0874,4.0,11,156.22,0.1327,78.25
U0178,SUP0260,5.0,15,111.8,0.0867,90.87
U0178,SUP0733,5.0,9,120.63,0.0292,100.0
U0178,SUP0549,5.0,27,308.12,0.065,83.3
U0179,SUP0775,5.0,2,165.4,0.0043,100.0
U0179,SUP0719,4.0,6,95.55,0.071,82.8
U0179,SUP0470,5.0,4,148.21,0.0176,99.7
U0179,SUP1119,5.0,3,315.57,0.0,100.0
U0179,SUP0978,5.0,7,292.01,0.0637,96.92
U0179,SUP0152,4.0,2,64.22,0.1389,83.69
U0179,SUP0571,5.0,22,74.76,0.0182,91.45
U0179,SUP0297,5.0,9,338.77,0.0234,100.0
U0179,SUP0425,4.0,12,61.47,0.1389,84.36
U0179,SUP0467,4.0,4,108.47,0.1279,88.01
U0180,SUP0125,5.0,7,196.17,0.0198,100.0
U0180,SUP0080,5.0,7,69.5,0.0486,86.9
U0180,SUP0541,5.0,7,155.68,0.0751,100.0
U0180,SUP0572,5.0,7,75.95,0.0404,94.12
U0180,SUP0242,5.0,34,117.86,0.0618,95.91
U0180,SUP1029,5.0,5,178.88,0.0182,100.0
U0180,SUP0370,5.0,11,33.24,0.0238,97.87
U0180,SUP0130,5.0,9,197.99,0.0604,88.58
U0180,SUP0815,5.0,26,128.93,0.0,100.0
U0180,SUP0382,5.0,5,230.69,0.0402,100.0
U0181,SUP0481,4.0,6,110.68,0.1025,84.66
U0181,SUP0890,4.0,11,32.86,0.1648,76.22
U0181,SUP0833,5.0,8,147.92,0.0555,92.02
U0181,SUP1113,5.0,17,368.43,0.158,80.35
U0181,SUP0992,5.0,5,292.02,0.0685,93.32
U0181,SUP0345,5.0,5,168.64,0.0368,89.26
U0181,SUP0576,5.0,21,96.27,0.056,100.0
U0181,SUP1119,5.0,3,286.87,0.0069,100.0
U0181,SUP0178,5.0,10,49.63,0.064,97.09
U0181,SUP0374,4.0,4,122.53,0.1164,88.49
U0182,SUP1167,3.0,8,11.65,0.1553,75.43
U0182,SUP0347,5.0,13,94.38,0.0059,100.0
U0182,SUP0761,4.0,13,43.22,0.1064,82.79
U0182,SUP0149,5.0,11,89.66,0.0215,96.73
U0182,SUP0701,5.0,9,203.2,0.0298,99.84
U0182,SUP0711,5.0,9,289.84,0.0574,90.05
U0182,SUP1160,5.0,17,295.69,0.1288,73.61
U0182,SUP0609,5.0,39,56.83,0.0,100.0
U0182,SUP0148,3.0,7,90.45,0.1223,77.89
U0182,SUP0852,5.0,10,263.63,0.0112,100.0
U0183,SUP0612,5.0,4,460.63,0.0741,90.89
U0183,SUP1144,5.0,7,194.97,0.0252,100.0
U0183,SUP0683,5.0,7,156.41,0.0181,100.0
U0183,SUP1143,5.0,5,98.16,0.0247,100.0
U0183,SUP1022,3.0,4,122.4,0.1422,83.23
U0183,SUP1184,5.0,5,185.02,0.1258,81.48
U0183,SUP0390,2.0,8,16.96,0.1756,68.5
U0183,SUP0456,5.0,5,72.34,0.0619,95.87
U0183,SUP1031,5.0,14,71.16,0.0604,99.99
U0183,SUP1193,5.0,8,466.52,0.0613,95.18
U0184,SUP0422,5.0,4,232.81,0.0145,97.27
U0184,SUP0693,5.0,7,43.87,0.0234,100.0
U0184,SUP0596,5.0,13,167.94,0.0281,100.0
U0184,SUP0141,5.0,7,132.91,0.0183,95.88
U0184,SUP0614,5.0,10,32.31,0.0441,90.68
U0184,SUP0560,5.0,16,107.74,0.0129,100.0
U0184,SUP0954,5.0,5,73.73,0.0823,97.16
U0184,SUP0348,5.0,11,316.25,0.0277,100.0
U0184,SUP0912,2.0,6,11.6,0.1129,80.57
U0184,SUP1128,5.0,8,366.41,0.0589,100.0
U0185,SUP0542,2.0,5,121.86,0.1524,69.01
U0185,SUP1069,5.0,5,165.42,0.0539,84.89
U0185,SUP0988,4.0,6,38.04,0.1075,94.76
U0185,SUP0092,5.0,30,231.05,0.0063,95.88
U0185,SUP0393,5.0,10,188.43,0.0646,100.0
U0185,SUP0286,5.0,15,178.66,0.0021,100.0
U0185,SUP0907,5.0,33,161.37,0.0642,94.33
U0185,SUP0730,5.0,13,300.98,0.0721,88.57
U0185,SUP0863,4.0,3,99.39,0.1212,78.24
U0185,SUP1151,4.0,7,145.94,0.1287,85.34
U0186,SUP0996,5.0,13,133.53,0.0362,96.67
U0186,SUP0260,5.0,19,81.47,0.059,99.12
U0186,SUP0102,2.0,2,152.99,0.1632,89.1
U0186,SUP1128,5.0,7,391.7,0.0995,96.08
U0186,SUP1113,4.0,15,198.95,0.1422,85.14
U0186,SUP0980,5.0,6,60.09,0.053,91.33
U0186,SUP0398,4.0,11,84.6,0.1183,84.39
U0186,SUP0723,5.0,8,73.25,0.0051,100.0
U0186,SUP0330,5.0,10,166.3,0.0704,89.18
U0186,SUP0540,3.0,11,99.63,0.1431,86.12
U0187,SUP0880,5.0,4,231.91,0.0303,100.0
U0187,SUP1153,5.0,3,224.76,0.0931,91.52
U0187,SUP0214,5.0,3,165.27,0.088,93.04
U0187,SUP0640,5.0,18,366.67,0.0015,97.73
U0187,SUP0804,5.0,10,268.45,0.0041,100.0
U0187,SUP0086,5.0,54,99.5,0.0811,97.8
U0187,SUP1149,5.0,6,269.41,0.0,91.08
U0187,SUP0804,5.0,13,167.8,0.0,100.0
U0187,SUP1016,5.0,9,214.65,0.0,97.07
U0187,SUP0542,2.0,3,169.35,0.1502,70.89
U0188,SUP0025,5.0,9,64.49,0.016,99.25
U0188,SUP0936,5.0,9,183.39,0.0053,99.11
U0188,SUP0322,5.0,5,185.83,0.1631,79.03
U0188,SUP0919,3.0,4,112.08,0.1331,79.38
U0188,SUP0355,5.0,10,256.63,0.0213,100.0
U0188,SUP0064,5.0,14,155.49,0.0338,100.0
U0188,SUP1106,3.0,5,135.29,0.1446,81.14
U0188,SUP0278,5.0,3,174.24,0.0,100.0
U0188,SUP0519,5.0,9,253.26,0.0359,100.0
U0188,SUP0267,5.0,7,77.96,0.0577,89.18
U0189,SUP0236,5.0,15,253.59,0.0307,93.14
U0189,SUP1056,5.0,12,120.89,0.0228,98.79
U0189,SUP0105,5.0,11,50.33,0.033,92.72
U0189,SUP0900,5.0,2,361.85,0.0166,99.27
U0189,SUP0221,3.0,4,44.82,0.1386,80.23
U0189,SUP0751,5.0,16,222.01,0.0245,96.99
U0189,SUP0987,5.0,10,131.32,0.0556,92.37
U0189,SUP0313,4.0,2,53.21,0.1329,75.06
U0189,SUP0248,5.0,13,64.14,0.1268,76.58
U0189,SUP0327,4.0,21,165.7,0.0683,86.78
U0190,SUP1086,5.0,2,177.64,0.0,100.0
U0190,SUP0872,4.0,13,112.3,0.1262,84.56
U0190,SUP0493,5.0,16,89.18,0.0,100.0
U0190,SUP1038,3.0,9,168.72,0.1212,66.79
U0190,SUP0135,5.0,20,169.98,0.0297,100.0
U0190,SUP0191,5.0,8,194.62,0.0485,100.0
U0190,SUP0374,4.0,7,257.7,0.1343,74.69
U0190,SUP0112,5.0,8,116.33,0.0488,100.0
U0190,SUP1087,5.0,5,250.33,0.0,100.0
U0190,SUP1146,5.0,6,56.9,0.0462,95.53
U0191,SUP0559,5.0,4,53.1,0.0188,100.0
U0191,SUP1130,5.0,3,316.18,0.0619,100.0
U0191,SUP1109,5.0,9,309.62,0.0002,100.0
U0191,SUP0487,5.0,4,191.86,0.0673,97.6
U0191,SUP0953,5.0,9,161.45,0.0268,100.0
U0191,SUP0358,5.0,9,202.26,0.0,100.0
U0191,SUP1102,5.0,6,78.36,0.0516,91.45
U0191,SUP0144,5.0,9,92.53,0.0689,81.9
U0191,SUP0113,5.0,19,91.58,0.0543,97.67
U0191,SUP0090,5.0,18,90.37,0.0735,96.3
U0192,SUP0636,5.0,5,222.65,0.0642,90.94
U0192,SUP0729,4.0,4,172.05,0.1372,81.12
U0192,SUP0850,5.0,11,138.18,0.0102,95.45
U0192,SUP0035,5.0,5,178.48,0.0175,100.0
U0192,SUP0828,5.0,15,124.1,0.0198,100.0
U0192,SUP0309,5.0,30,72.88,0.0684,97.36
U0192,SUP0734,5.0,13,114.99,0.0451,100.0
U0192,SUP0469,4.0,4,59.11,0.1192,81.21
U0192,SUP0119,4.0,6,287.86,0.1271,83.07
U0192,SUP0534,5.0,12,205.15,0.0365,100.0
U0193,SUP1076,3.0,7,301.93,0.1363,79.67
U0193,SUP0494,5.0,5,70.74,0.0617,100.0
U0193,SUP0966,5.0,2,80.56,0.0738,99.48
U0193,SUP0893,5.0,15,448.97,0.1234,90.73
U0193,SUP0710,4.0,3,182.33,0.1674,87.24
U0193,SUP0269,5.0,11,70.04,0.076,100.0
U0193,SUP0912,3.0,4,60.2,0.1255,82.21
U0193,SUP0023,4.0,4,116.14,0.1234,78.3
U0193,SUP0005,4.0,18,146.13,0.1354,97.57
U0193,SUP0963,5.0,31,177.47,0.0,100.0
U0194,SUP0451,5.0,11,125.31,0.0105,98.35
