user_id,item_id,rating,demand_qty,orders_placed,stockouts,fill_rate,forecast_accuracy
U0136,SKUI0241,4.0,1,5,9,0.7901,0.8037
U0136,SKUI0077,4.0,2,15,11,0.8088,0.779
U0136,SKUI0215,2.0,4,8,39,0.7025,0.5917
U0137,SKUI0959,3.0,1,4,10,0.7676,0.7107
U0137,SKUI0968,2.0,13,15,29,0.7829,0.5669
U0137,SKUI0299,2.0,2,3,27,0.6722,0.571
U0137,SKUI0430,4.0,3,4,4,0.7729,0.8377
U0137,SKUI0540,4.0,1,9,11,0.814,0.7696
U0137,SKUI0849,3.0,3,4,13,0.7854,0.734
U0137,SKUI0898,3.0,3,5,6,0.7442,0.7684
U0137,SKUI0160,3.0,2,3,9,0.8065,0.7264
U0137,SKUI0269,4.0,10,8,11,0.7555,0.7486
U0137,SKUI0774,2.0,1,6,26,0.6908,0.5662
U0138,SKUI0824,3.0,1,4,5,0.7603,0.7562
U0138,SKUI0275,4.0,1,1,11,0.8695,0.814
U0138,SKUI0156,2.0,1,9,32,0.6989,0.542
U0138,SKUI0855,4.0,4,5,6,0.8016,0.6952
U0138,SKUI0669,2.0,1,2,35,0.7152,0.5639
U0138,SKUI0564,2.0,3,2,34,0.6926,0.5732
U0138,SKUI0588,3.0,1,7,10,0.7616,0.7544
U0138,SKUI0418,4.0,1,6,11,0.7482,0.6939
U0138,SKUI1132,3.0,3,7,8,0.8181,0.6828
U0138,SKUI0148,3.0,2,5,11,0.7258,0.7179
U0139,SKUI0835,2.0,4,16,32,0.7349,0.66
U0139,SKUI0763,4.0,1,3,9,0.7617,0.8635
U0139,SKUI0648,1.0,2,3,30,0.6981,0.5651
U0139,SKUI0397,4.0,2,4,2,0.7898,0.8105
U0139,SKUI0676,3.0,2,2,28,0.7641,0.6563
U0139,SKUI0007,2.0,3,3,25,0.6801,0.6453
U0139,SKUI0635,2.0,1,4,39,0.6724,0.5287
U0139,SKUI0469,3.0,3,2,10,0.7472,0.737
U0139,SKUI0317,3.0,1,1,23,0.7259,0.618
U0139,SKUI0578,4.0,3,14,12,0.7416,0.7982
U0140,SKUI1014,2.0,2,2,26,0.7003,0.6509
U0140,SKUI0687,2.0,2,4,30,0.7188,0.5419
U0140,SKUI0744,4.0,2,5,9,0.8448,0.7975
U0140,SKUI0648,1.0,1,2,40,0.6815,0.5362
U0140,SKUI0989,2.0,7,9,26,0.7122,0.6401
U0140,SKUI0459,3.0,1,3,9,0.7188,0.7022
U0140,SKUI0679,4.0,3,5,6,0.8021,0.7898
U0140,SKUI0228,3.0,1,1,24,0.7019,0.5986
U0140,SKUI0446,2.0,1,4,34,0.7038,0.5068
U0140,SKUI1199,3.0,2,11,11,0.7371,0.6842
U0141,SKUI0433,2.0,3,7,33,0.7341,0.5899
U0141,SKUI0808,4.0,2,4,5,0.7242,0.826
U0141,SKUI0185,2.0,2,4,29,0.6804,0.567
U0141,SKUI0498,4.0,1,2,11,0.7968,0.8365
U0141,SKUI0921,4.0,1,2,8,0.8016,0.6883
U0141,SKUI0779,1.0,1,4,40,0.6562,0.5454
U0141,SKUI0181,2.0,1,2,11,0.7146,0.6722
U0141,SKUI0803,3.0,13,9,16,0.7076,0.6298
U0141,SKUI0326,3.0,2,4,25,0.7209,0.6263
U0141,SKUI0650,3.0,1,5,9,0.7492,0.7679
U0142,SKUI0064,4.0,2,9,5,0.8052,0.7738
U0142,SKUI0887,3.0,1,6,8,0.7627,0.7115
U0142,SKUI0698,3.0,2,7,8,0.7572,0.7547
U0142,SKUI0773,3.0,2,2,20,0.728,0.6952
U0142,SKUI1059,4.0,2,5,6,0.7462,0.7224
U0142,SKUI0131,3.0,2,9,9,0.7156,0.7053
U0142,SKUI0895,3.0,4,3,12,0.7768,0.7584
U0142,SKUI0965,4.0,1,2,15,0.7796,0.8375
U0142,SKUI0808,4.0,2,5,8,0.7776,0.8081
U0142,SKUI0451,4.0,2,13,10,0.7874,0.7522
U0143,SKUI0058,5.0,2,1,4,0.8164,0.8412
U0143,SKUI0873,2.0,4,6,26,0.7267,0.5982
U0143,SKUI0514,3.0,1,5,14,0.7599,0.8062
U0143,SKUI0135,4.0,2,5,9,0.8185,0.7758
U0143,SKUI0519,3.0,1,10,7,0.7518,0.7807
U0143,SKUI0320,4.0,1,7,7,0.7624,0.7357
U0143,SKUI0759,3.0,2,9,10,0.7595,0.687
U0143,SKUI0586,2.0,2,8,32,0.7253,0.5965
U0143,SKUI0775,2.0,2,4,27,0.7094,0.6323
U0143,SKUI0395,5.0,1,3,4,0.8242,0.8558
U0144,SKUI0597,1.0,2,3,33,0.7514,0.5354
U0144,SKUI0532,2.0,2,4,35,0.6885,0.5951
U0144,SKUI0463,2.0,3,3,23,0.7338,0.5274
U0144,SKUI0453,5.0,1,2,4,0.8684,0.8733
U0144,SKUI1166,4.0,1,6,12,0.8398,0.7896
U0144,SKUI0219,1.0,1,1,36,0.7396,0.5542
U0144,SKUI0864,3.0,7,32,13,0.7223,0.7481
U0144,SKUI0684,2.0,1,2,26,0.7089,0.6382
U0144,SKUI1105,3.0,1,2,8,0.692,0.7067
U0144,SKUI0196,4.0,1,5,8,0.7638,0.7609
U0145,SKUI1028,4.0,2,3,10,0.8098,0.8293
U0145,SKUI0341,4.0,2,2,3,0.7793,0.8419
U0145,SKUI0519,3.0,2,7,9,0.7822,0.8062
U0145,SKUI0092,3.0,1,6,24,0.7211,0.5888
U0145,SKUI0313,4.0,3,1,21,0.7849,0.6081
U0145,SKUI0001,4.0,3,7,7,0.7705,0.7782
U0145,SKUI0289,3.0,1,2,7,0.7489,0.7084
U0145,SKUI0110,3.0,7,19,23,0.6703,0.6551
U0145,SKUI0398,2.0,2,2,28,0.7064,0.5963
U0145,SKUI0545,2.0,1,5,39,0.7254,0.6341
U0146,SKUI0423,4.0,1,4,4,0.7693,0.8095
U0146,SKUI0876,4.0,1,3,10,0.8074,0.7725
U0146,SKUI0284,4.0,2,4,5,0.8365,0.7537
U0146,SKUI1184,1.0,2,3,30,0.7128,0.5161
U0146,SKUI0865,3.0,2,5,8,0.7604,0.6976
U0146,SKUI0825,2.0,2,2,27,0.6709,0.5578
U0146,SKUI0926,3.0,1,4,12,0.7747,0.6327
U0146,SKUI0521,5.0,2,1,7,0.7693,0.8402
U0146,SKUI1003,3.0,7,4,9,0.7532,0.6922
U0146,SKUI0853,3.0,3,2,16,0.7365,0.754
U0147,SKUI0912,2.0,2,1,24,0.6785,0.6026
U0147,SKUI0681,4.0,2,1,9,0.7499,0.8086
U0147,SKUI0697,5.0,1,1,9,0.8142,0.9099
U0147,SKUI1077,4.0,3,9,8,0.7441,0.7498
U0147,SKUI0742,3.0,2,2,33,0.7173,0.5936
U0147,SKUI1176,2.0,1,3,34,0.6684,0.654
U0147,SKUI1004,4.0,2,9,7,0.793,0.8219
U0147,SKUI1008,3.0,1,4,8,0.761,0.6854
U0147,SKUI0703,2.0,4,4,28,0.7332,0.6475
U0147,SKUI0782,4.0,1,2,5,0.799,0.7393
U0148,SKUI0040,3.0,7,19,11,0.7562,0.6929
U0148,SKUI0216,3.0,2,1,13,0.7562,0.7269
U0148,SKUI0837,4.0,4,8,8,0.798,0.6908
U0148,SKUI0844,4.0,1,3,18,0.7636,0.7864
U0148,SKUI0975,3.0,3,5,15,0.7101,0.6646
U0148,SKUI0202,3.0,2,10,10,0.7736,0.7015
U0148,SKUI0160,3.0,2,4,10,0.8173,0.6897
U0148,SKUI0592,3.0,1,1,13,0.7594,0.7219
U0148,SKUI1113,3.0,1,1,10,0.7853,0.7922
U0148,SKUI0906,2.0,4,4,30,0.7056,0.5494
U0149,SKUI0456,4.0,4,11,8,0.7727,0.783
U0149,SKUI0075,3.0,3,7,13,0.7576,0.7482
U0149,SKUI0855,4.0,7,8,3,0.7682,0.795
U0149,SKUI0500,3.0,2,5,8,0.7267,0.7954
U0149,SKUI0138,3.0,2,7,13,0.7758,0.8408
U0149,SKUI0535,4.0,2,8,6,0.765,0.7265
U0149,SKUI0652,2.0,1,4,44,0.7144,0.6626
U0149,SKUI0572,2.0,8,32,20,0.7327,0.6184
U0149,SKUI0615,2.0,2,8,26,0.7515,0.4982
U0149,SKUI0904,4.0,1,8,5,0.8165,0.7494
U0150,SKUI0840,2.0,4,3,27,0.7388,0.6766
U0150,SKUI0474,4.0,4,6,8,0.8175,0.8128
U0150,SKUI1101,4.0,2,4,4,0.7365,0.7228
U0150,SKUI0309,2.0,1,6,9,0.754,0.6683
U0150,SKUI0196,4.0,1,5,7,0.7958,0.8051
U0150,SKUI0108,3.0,1,7,8,0.7431,0.7708
U0150,SKUI1026,3.0,2,5,16,0.7493,0.6556
U0150,SKUI0453,4.0,2,1,10,0.776,0.8014
U0150,SKUI0052,2.0,3,4,36,0.7288,0.5896
U0150,SKUI1156,3.0,2,3,5,0.7562,0.8847
U0151,SKUI1063,3.0,3,4,30,0.6663,0.6197
U0151,SKUI0302,2.0,3,4,43,0.7083,0.5812
U0151,SKUI0998,3.0,2,16,17,0.7358,0.7766
U0151,SKUI0576,3.0,1,1,13,0.8366,0.8212
U0151,SKUI0555,4.0,1,1,5,0.7473,0.7023
U0151,SKUI0311,3.0,2,2,5,0.7939,0.7033
U0151,SKUI0765,2.0,3,15,29,0.739,0.5819
U0151,SKUI0284,3.0,2,6,3,0.7488,0.7373
U0151,SKUI0944,4.0,3,12,4,0.8317,0.7307
U0151,SKUI0362,2.0,2,9,30,0.766,0.5714
U0152,SKUI0013,3.0,3,4,12,0.7839,0.7092
U0152,SKUI1146,3.0,1,12,15,0.7555,0.7586
U0152,SKUI0138,3.0,1,6,10,0.7237,0.7789
U0152,SKUI0155,2.0,2,2,42,0.6781,0.6408
U0152,SKUI0430,4.0,6,7,2,0.7445,0.8484
U0152,SKUI0149,3.0,3,2,11,0.7831,0.6751
U0152,SKUI0426,3.0,2,5,6,0.8051,0.6393
U0152,SKUI1180,2.0,7,20,27,0.6844,0.6192
U0152,SKUI0899,2.0,4,13,40,0.6679,0.6096
U0152,SKUI0433,3.0,8,9,22,0.7227,0.6386
U0153,SKUI0004,4.0,2,7,6,0.7138,0.6919
U0153,SKUI0267,2.0,1,2,41,0.7046,0.5611
U0153,SKUI0675,2.0,1,13,33,0.7188,0.5568
U0153,SKUI1091,1.0,2,3,28,0.6864,0.5859
U0153,SKUI0924,2.0,1,4,13,0.7674,0.7062
U0153,SKUI0205,2.0,2,13,31,0.6831,0.6008
U0153,SKUI0322,3.0,1,6,4,0.7512,0.8015
U0153,SKUI0752,3.0,2,3,8,0.8222,0.8001
U0153,SKUI0192,4.0,1,3,8,0.8199,0.8323
U0153,SKUI0936,3.0,2,5,13,0.7782,0.7542
U0154,SKUI0225,3.0,1,10,6,0.7593,0.731
U0154,SKUI0333,4.0,4,13,7,0.7951,0.8353
U0154,SKUI0983,4.0,2,2,3,0.8046,0.8297
U0154,SKUI0899,2.0,5,18,25,0.7005,0.5655
U0154,SKUI0366,2.0,1,4,33,0.6842,0.5891
U0154,SKUI0492,3.0,2,2,32,0.7601,0.588
U0154,SKUI0617,2.0,2,1,29,0.7693,0.5161
U0154,SKUI1169,2.0,2,3,28,0.6599,0.5759
U0154,SKUI0213,3.0,1,5,14,0.7831,0.6362
U0154,SKUI1180,2.0,6,11,26,0.6945,0.5772
U0155,SKUI0519,4.0,1,3,7,0.7241,0.7582
U0155,SKUI0192,4.0,2,3,5,0.7831,0.7894
U0155,SKUI0069,3.0,6,6,12,0.7649,0.7258
U0155,SKUI0150,4.0,2,5,11,0.8208,0.7029
U0155,SKUI1027,2.0,4,6,32,0.6397,0.6591
U0155,SKUI0977,3.0,6,11,15,0.7201,0.633
U0155,SKUI0901,4.0,3,13,6,0.7829,0.8264
U0155,SKUI0717,3.0,2,6,11,0.733,0.72
U0155,SKUI1176,1.0,1,1,39,0.6966,0.5719
U0155,SKUI0995,3.0,3,2,14,0.7573,0.7319
U0156,SKUI0305,3.0,7,7,16,0.7441,0.6697
U0156,SKUI0434,3.0,1,2,4,0.7824,0.7411
U0156,SKUI0944,4.0,5,7,9,0.7336,0.6642
U0156,SKUI0504,3.0,2,4,4,0.7158,0.765
U0156,SKUI0197,3.0,4,9,10,0.7339,0.659
U0156,SKUI0472,4.0,2,10,5,0.7745,0.6969
U0156,SKUI0981,1.0,1,4,35,0.7144,0.5858
U0156,SKUI0802,2.0,5,4,29,0.7245,0.6071
U0156,SKUI0439,3.0,2,6,9,0.7686,0.8053
U0156,SKUI0826,2.0,4,2,28,0.7227,0.6203
U0157,SKUI0963,3.0,1,4,6,0.6976,0.8105
U0157,SKUI0611,4.0,1,2,10,0.8121,0.781
U0157,SKUI0808,3.0,1,6,11,0.775,0.7893
U0157,SKUI0793,4.0,1,1,8,0.708,0.8001
U0157,SKUI0659,2.0,4,6,35,0.7144,0.6227
U0157,SKUI0210,2.0,4,9,38,0.6809,0.5467
U0157,SKUI0096,2.0,11,14,25,0.6513,0.6299
U0157,SKUI0892,4.0,1,16,8,0.8137,0.7227
U0157,SKUI1099,4.0,1,2,6,0.7901,0.78
U0157,SKUI0116,2.0,3,3,26,0.7435,0.5903
U0158,SKUI0642,2.0,2,3,29,0.6805,0.5712
U0158,SKUI0313,4.0,3,1,16,0.7402,0.6427
U0158,SKUI0143,3.0,2,5,17,0.7481,0.6385
U0158,SKUI0887,4.0,2,7,11,0.7778,0.7933
U0158,SKUI0391,1.0,3,5,39,0.6902,0.5346
U0158,SKUI0883,3.0,1,4,10,0.7069,0.7542
U0158,SKUI0478,4.0,2,14,6,0.83,0.7598
U0158,SKUI0984,2.0,2,2,37,0.6768,0.5648
U0158,SKUI0758,4.0,1,12,6,0.7915,0.7972
U0158,SKUI0880,4.0,3,2,4,0.7988,0.7862
U0159,SKUI1120,1.0,1,1,42,0.6883,0.5636
U0159,SKUI0570,4.0,7,27,11,0.7735,0.7713
U0159,SKUI1155,2.0,1,3,30,0.704,0.6798
U0159,SKUI0667,2.0,5,4,43,0.6962,0.5588
U0159,SKUI0293,5.0,1,2,7,0.8253,0.8683
U0159,SKUI0230,3.0,2,3,7,0.7117,0.7756
U0159,SKUI0730,2.0,3,5,23,0.7186,0.637
U0159,SKUI0333,3.0,4,13,10,0.7762,0.792
U0159,SKUI0279,3.0,1,1,9,0.7493,0.7488
U0159,SKUI0137,4.0,1,3,7,0.7567,0.8383
U0160,SKUI1168,4.0,2,3,8,0.7639,0.7939
U0160,SKUI0908,3.0,1,1,15,0.7705,0.7887
U0160,SKUI0365,4.0,5,1,5,0.812,0.7146
U0160,SKUI0963,3.0,1,6,15,0.8006,0.6843
U0160,SKUI0099,4.0,1,2,9,0.8123,0.7596
U0160,SKUI0520,3.0,1,3,8,0.7929,0.815
U0160,SKUI0618,4.0,5,13,6,0.7996,0.853
U0160,SKUI0820,3.0,2,6,10,0.7658,0.8084
U0160,SKUI0483,4.0,6,7,4,0.7699,0.7346
U0160,SKUI0847,3.0,4,6,8,0.7419,0.693
U0161,SKUI0723,2.0,3,5,22,0.6684,0.6099
U0161,SKUI0196,4.0,2,2,8,0.7686,0.8147
U0161,SKUI1067,3.0,2,7,12,0.7762,0.8301
U0161,SKUI0067,3.0,2,7,17,0.7627,0.7781
U0161,SKUI0072,3.0,2,4,6,0.7695,0.7535
U0161,SKUI0526,4.0,1,1,5,0.8157,0.7102
U0161,SKUI0780,3.0,1,2,8,0.7513,0.763
U0161,SKUI0407,4.0,1,1,15,0.7908,0.8321
U0161,SKUI0347,3.0,3,3,31,0.689,0.7021
U0161,SKUI0817,2.0,2,15,13,0.7207,0.6851
U0162,SKUI0157,2.0,13,9,18,0.6438,0.5704
U0162,SKUI0511,4.0,1,6,11,0.7569,0.8313
U0162,SKUI0655,2.0,1,1,41,0.7571,0.6217
U0162,SKUI0195,4.0,1,5,7,0.7751,0.8217
U0162,SKUI1057,3.0,1,4,10,0.7624,0.8068
U0162,SKUI0033,2.0,2,2,29,0.7339,0.6126
U0162,SKUI0983,4.0,1,4,7,0.7626,0.8107
U0162,SKUI0665,4.0,1,6,7,0.7754,0.7859
U0162,SKUI0266,3.0,2,8,13,0.7941,0.8201
U0162,SKUI0090,5.0,1,2,4,0.8072,0.834
U0163,SKUI0206,4.0,2,9,7,0.8005,0.7323
U0163,SKUI0701,4.0,2,4,15,0.8114,0.7165
U0163,SKUI0663,1.0,1,3,38,0.6901,0.5435
U0163,SKUI0669,2.0,2,2,30,0.7285,0.6347
U0163,SKUI0717,3.0,1,8,8,0.7678,0.6985
U0163,SKUI0708,4.0,1,6,12,0.8059,0.7963
U0163,SKUI0412,3.0,1,2,9,0.7788,0.7502
U0163,SKUI0635,2.0,1,4,25,0.689,0.5386
U0163,SKUI0505,4.0,2,12,6,0.7613,0.8667
U0163,SKUI0898,4.0,4,9,5,0.8552,0.794
U0164,SKUI1151,4.0,5,3,4,0.7939,0.8089
U0164,SKUI0906,2.0,4,7,31,0.7112,0.5699
U0164,SKUI0415,2.0,2,2,5,0.7547,0.7297
U0164,SKUI0540,4.0,3,8,8,0.7468,0.786
U0164,SKUI1009,3.0,6,13,28,0.7431,0.6752
U0164,SKUI0155,2.0,3,1,31,0.7177,0.6651
U0164,SKUI0351,4.0,1,1,11,0.8354,0.7419
U0164,SKUI0281,4.0,3,1,7,0.8086,0.7082
U0164,SKUI1001,3.0,2,11,6,0.7442,0.8021
U0164,SKUI1030,2.0,4,1,36,0.69,0.5399
U0165,SKUI0734,3.0,2,1,8,0.7552,0.7278
U0165,SKUI0210,2.0,2,5,27,0.6557,0.5808
U0165,SKUI0224,2.0,1,2,33,0.699,0.6484
U0165,SKUI1035,4.0,2,13,13,0.8184,0.828
U0165,SKUI0446,2.0,2,3,34,0.6844,0.6584
U0165,SKUI0608,2.0,5,2,34,0.6418,0.571
U0165,SKUI0653,5.0,4,3,1,0.8035,0.8663
U0165,SKUI0573,3.0,2,4,6,0.7958,0.7305
U0165,SKUI1169,1.0,1,6,42,0.6754,0.5524
U0165,SKUI0867,3.0,10,28,8,0.7466,0.7214
U0166,SKUI0477,2.0,9,7,28,0.6776,0.6262
U0166,SKUI1084,2.0,2,4,27,0.6694,0.6785
U0166,SKUI1058,2.0,4,11,30,0.6926,0.635
U0166,SKUI1093,4.0,2,7,6,0.8046,0.8209
U0166,SKUI1086,4.0,1,4,6,0.7801,0.8218
U0166,SKUI0960,4.0,2,2,7,0.8027,0.8254
U0166,SKUI0502,4.0,3,10,10,0.8013,0.769
U0166,SKUI1018,4.0,1,2,7,0.7859,0.7833
U0166,SKUI1093,3.0,1,7,13,0.7641,0.7765
U0166,SKUI0646,4.0,2,7,10,0.7415,0.7534
U0167,SKUI0414,3.0,1,2,5,0.7579,0.7382
U0167,SKUI1192,4.0,1,5,8,0.7781,0.7893
U0167,SKUI0833,3.0,1,1,10,0.7699,0.7154
U0167,SKUI1111,4.0,6,7,7,0.7394,0.8115
U0167,SKUI0811,3.0,2,3,8,0.7706,0.6476
U0167,SKUI0088,2.0,1,4,10,0.7183,0.6614
U0167,SKUI0578,4.0,4,10,8,0.8337,0.8538
U0167,SKUI1096,4.0,1,5,6,0.7065,0.8741
U0167,SKUI0368,2.0,1,1,44,0.7336,0.5598
U0167,SKUI1037,1.0,2,3,39,0.6711,0.5537
U0168,SKUI0038,1.0,2,3,31,0.6401,0.6139
U0168,SKUI0090,3.0,2,4,6,0.7634,0.7617
U0168,SKUI0975,3.0,2,6,10,0.7388,0.7645
U0168,SKUI0079,4.0,2,20,11,0.76,0.8018
U0168,SKUI0933,2.0,5,13,13,0.7316,0.7256
U0168,SKUI0384,4.0,7,7,5,0.7696,0.8043
U0168,SKUI0367,3.0,1,5,7,0.7484,0.7308
U0168,SKUI0565,2.0,2,2,38,0.6994,0.5316
U0168,SKUI0726,3.0,1,2,14,0.7893,0.7426
U0168,SKUI0444,4.0,3,7,7,0.789,0.8245
U0169,SKUI0861,3.0,2,6,10,0.7412,0.7631
U0169,SKUI0953,1.0,7,3,30,0.6773,0.5634
U0169,SKUI0855,3.0,6,8,10,0.7598,0.7295
U0169,SKUI1116,2.0,2,8,28,0.6947,0.5144
U0169,SKUI0559,2.0,1,3,23,0.6539,0.6031
U0169,SKUI1131,5.0,2,2,1,0.8486,0.8001
U0169,SKUI0144,4.0,3,11,8,0.7687,0.6776
U0169,SKUI0180,4.0,4,7,9,0.7818,0.8174
U0169,SKUI0145,2.0,4,5,33,0.6731,0.5817
U0169,SKUI0711,2.0,3,8,25,0.7419,0.5646
U0170,SKUI1042,3.0,3,9,9,0.7774,0.706
U0170,SKUI1190,1.0,1,1,33,0.6932,0.6095
U0170,SKUI0375,3.0,1,5,9,0.7552,0.8514
U0170,SKUI0700,3.0,1,5,12,0.7849,0.734
U0170,SKUI0625,4.0,4,11,9,0.7412,0.8253
U0170,SKUI0425,3.0,1,5,13,0.7635,0.7818
U0170,SKUI0439,3.0,1,10,9,0.7945,0.7899
U0170,SKUI0484,5.0,3,1,5,0.8179,0.8297
U0170,SKUI0755,5.0,2,2,9,0.7784,0.8734
U0170,SKUI0122,5.0,1,1,5,0.8099,0.7909
U0171,SKUI0632,4.0,2,7,10,0.7981,0.8092
U0171,SKUI0616,4.0,6,14,7,0.7884,0.794
U0171,SKUI0153,3.0,1,1,7,0.7584,0.784
U0171,SKUI0603,4.0,1,4,7,0.7629,0.7575
U0171,SKUI0803,2.0,5,12,36,0.7341,0.5965
U0171,SKUI1113,4.0,1,2,5,0.7618,0.812
U0171,SKUI0471,3.0,4,3,12,0.7217,0.7403
U0171,SKUI0466,4.0,1,6,11,0.7526,0.7134
U0171,SKUI0517,3.0,5,3,8,0.7454,0.7077
U0171,SKUI1015,4.0,2,1,7,0.7603,0.7694
U0172,SKUI0303,2.0,1,7,33,0.7152,0.5961
U0172,SKUI0227,4.0,2,5,6,0.7742,0.7315
U0172,SKUI0185,2.0,1,6,31,0.7449,0.5598
U0172,SKUI0798,1.0,4,7,33,0.7051,0.6426
U0172,SKUI0724,4.0,2,4,12,0.7504,0.8478
U0172,SKUI1068,2.0,2,2,8,0.7127,0.7126
U0172,SKUI1034,1.0,2,3,38,0.6884,0.5494
U0172,SKUI0574,2.0,3,10,27,0.664,0.5952
U0172,SKUI0047,3.0,6,2,6,0.7711,0.6938
U0172,SKUI0752,4.0,2,4,7,0.8181,0.7703
U0173,SKUI1009,2.0,5,14,32,0.712,0.6369
U0173,SKUI0105,2.0,2,4,33,0.7189,0.5595
U0173,SKUI0506,2.0,2,2,11,0.7503,0.7337
U0173,SKUI0134,2.0,1,1,31,0.7403,0.6789
U0173,SKUI1070,3.0,2,6,11,0.7622,0.8535
U0173,SKUI0326,2.0,1,3,31,0.65,0.5219
U0173,SKUI0214,2.0,2,2,37,0.7,0.6133
U0173,SKUI1181,3.0,2,4,10,0.7547,0.7277
U0173,SKUI0132,2.0,2,2,27,0.7068,0.6415
U0173,SKUI0894,4.0,4,7,5,0.7816,0.7139
U0174,SKUI1050,2.0,4,8,30,0.6916,0.5984
U0174,SKUI0558,4.0,4,5,12,0.7771,0.8102
U0174,SKUI0431,2.0,4,15,25,0.7068,0.5902
U0174,SKUI0361,4.0,4,14,6,0.7417,0.7825
U0174,SKUI1044,4.0,5,9,11,0.816,0.8516
U0174,SKUI0692,5.0,1,1,5,0.8536,0.79
U0174,SKUI0153,4.0,1,3,8,0.7888,0.8118
U0174,SKUI0825,1.0,1,1,40,0.6141,0.4916
U0174,SKUI0950,1.0,1,2,31,0.6311,0.5704
U0174,SKUI0052,1.0,1,4,44,0.6798,0.5095
U0175,SKUI0301,4.0,1,2,7,0.7926,0.7948
U0175,SKUI0725,2.0,6,3,32,0.7536,0.5129
U0175,SKUI1060,4.0,2,7,5,0.7826,0.8514
U0175,SKUI0178,2.0,1,5,32,0.6687,0.5535
U0175,SKUI0898,3.0,6,5,7,0.7572,0.7417
U0175,SKUI0118,3.0,2,3,9,0.7419,0.775
U0175,SKUI0372,2.0,6,7,27,0.6926,0.5511
U0175,SKUI0856,1.0,3,1,26,0.6736,0.6068
U0175,SKUI0295,3.0,1,1,9,0.776,0.6907
U0175,SKUI0811,3.0,1,2,8,0.7463,0.6377
U0176,SKUI1167,3.0,4,12,8,0.8559,0.6492
U0176,SKUI0473,2.0,2,3,36,0.6824,0.5611
U0176,SKUI0547,1.0,1,1,37,0.6384,0.562
U0176,SKUI0525,4.0,1,4,11,0.7903,0.8199
U0176,SKUI1036,3.0,4,7,13,0.7337,0.7182
U0176,SKUI1031,4.0,2,2,8,0.7663,0.7365
U0176,SKUI0688,2.0,3,17,32,0.6905,0.551
U0176,SKUI0610,3.0,3,4,9,0.8395,0.6897
U0176,SKUI0422,4.0,1,2,10,0.7866,0.7848
U0176,SKUI0744,4.0,3,6,6,0.8314,0.8199
U0177,SKUI1071,3.0,1,11,8,0.7325,0.7273
U0177,SKUI0828,4.0,4,3,16,0.8127,0.7317
U0177,SKUI0497,3.0,1,1,12,0.7691,0.7229
U0177,SKUI0297,2.0,1,5,19,0.6839,0.5822
U0177,SKUI1031,4.0,2,3,10,0.7799,0.6992
U0177,SKUI0005,5.0,1,1,11,0.8556,0.8813
U0177,SKUI0091,2.0,1,9,32,0.6386,0.6056
U0177,SKUI0693,4.0,1,2,13,0.7603,0.7251
U0177,SKUI0228,3.0,2,5,22,0.735,0.6542
U0177,SKUI0872,3.0,1,3,13,0.812,0.723
U0178,SKUI0286,3.0,3,6,31,0.6713,0.5738
U0178,SKUI0336,4.0,2,8,4,0.7231,0.7224
U0178,SKUI0588,3.0,4,5,7,0.7574,0.6433
U0178,SKUI0353,2.0,2,5,33,0.6938,0.5658
U0178,SKUI1014,2.0,2,5,34,0.7242,0.6558
U0178,SKUI0899,4.0,5,9,17,0.7573,0.6771
U0178,SKUI0907,1.0,1,3,36,0.7008,0.5651
U0178,SKUI0227,3.0,3,3,8,0.8542,0.7573
U0178,SKUI0536,3.0,2,2,10,0.7485,0.7871
U0178,SKUI0381,3.0,1,11,12,0.7452,0.6992
U0179,SKUI0942,4.0,1,4,8,0.7658,0.7352
U0179,SKUI1184,1.0,1,5,42,0.6917,0.6164
U0179,SKUI0837,4.0,2,6,7,0.8424,0.7856
U0179,SKUI0677,4.0,2,19,5,0.7352,0.7464
U0179,SKUI0626,4.0,4,10,4,0.7556,0.8702
U0179,SKUI0149,3.0,1,1,10,0.7449,0.7253
U0179,SKUI0043,4.0,1,4,7,0.7687,0.8733
U0179,SKUI0276,3.0,2,2,5,0.7757,0.72
U0179,SKUI0036,3.0,1,3,11,0.8558,0.7114
U0179,SKUI0761,3.0,2,1,14,0.7664,0.7443
U0180,SKUI0712,2.0,1,1,41,0.7132,0.6172
U0180,SKUI0723,2.0,3,8,40,0.6564,0.6403
U0180,SKUI0755,5.0,3,2,7,0.7737,0.8173
U0180,SKUI0591,3.0,3,3,9,0.8076,0.7345
U0180,SKUI0807,4.0,2,7,8,0.7618,0.8461
U0180,SKUI0648,1.0,1,2,24,0.6635,0.5606
U0180,SKUI0360,2.0,2,5,36,0.7048,0.6311
U0180,SKUI0725,2.0,2,3,19,0.7157,0.5416
U0180,SKUI0326,2.0,2,3,35,0.6621,0.5785
U0180,SKUI0987,4.0,4,4,7,0.7688,0.71
U0181,SKUI0845,3.0,3,4,12,0.7728,0.7085
U0181,SKUI0805,5.0,1,2,3,0.8059,0.9273
U0181,SKUI0309,2.0,2,2,15,0.7475,0.706
U0181,SKUI0348,2.0,3,4,28,0.7341,0.6749
U0181,SKUI0453,4.0,1,2,6,0.7385,0.7889
U0181,SKUI1180,2.0,13,13,31,0.7414,0.5814
U0181,SKUI0612,5.0,3,5,6,0.7961,0.8404
U0181,SKUI0142,2.0,1,1,35,0.6752,0.6235
U0181,SKUI0433,2.0,4,9,32,0.6899,0.5355
