user_id,item_id,rating,volume_shipped,frequency,total_spend
U0150,LANEI0670,5.0,0.079,6.0,23264.43
U0150,LANEI0621,4.0,18.601,7.0,13982.82
U0150,LANEI0795,5.0,2.922,13.0,3737.07
U0150,LANEI0432,4.0,17.466,3.0,1820.57
U0151,LANEI0485,5.0,14.198,13.0,26770.19
U0151,LANEI0967,5.0,0.422,14.0,56071.26
U0151,LANEI0449,5.0,0.662,9.0,52053.26
U0151,LANEI0615,5.0,0.731,9.0,4198.31
U0151,LANEI0889,5.0,12.311,6.0,8405.27
U0151,LANEI1094,5.0,12.46,4.0,4764.67
U0151,LANEI0130,5.0,2.486,13.0,11832.56
U0151,LANEI0789,5.0,4.192,11.0,10653.24
U0151,LANEI0742,5.0,1.738,12.0,19075.39
U0151,LANEI1003,5.0,0.056,10.0,16732.51
U0152,LANEI1200,5.0,5.595,8.0,5956.2
U0152,LANEI1032,5.0,0.288,12.0,22953.66
U0152,LANEI0764,5.0,0.886,11.0,20510.43
U0152,LANEI0424,5.0,7.571,11.0,7375.02
U0152,LANEI0342,5.0,2.106,6.0,9488.22
U0152,LANEI0318,5.0,1.769,5.0,10320.5
U0152,LANEI1037,5.0,3.087,10.0,5877.57
U0152,LANEI0996,5.0,1.946,16.0,18511.62
U0152,LANEI0029,5.0,1.01,6.0,18397.26
U0152,LANEI0675,5.0,13.451,9.0,1666.91
U0153,LANEI1091,5.0,2.545,8.0,23961.41
U0153,LANEI0882,5.0,2.485,11.0,6216.74
U0153,LANEI0772,5.0,1.968,6.0,11047.25
U0153,LANEI0079,4.0,14.472,11.0,13547.14
U0153,LANEI0801,4.0,11.2,12.0,9674.59
U0153,LANEI1191,5.0,1.472,8.0,12229.1
U0153,LANEI0493,5.0,2.46,7.0,6898.15
U0153,LANEI0432,4.0,17.235,6.0,5402.17
U0153,LANEI1087,5.0,4.771,7.0,12002.46
U0153,LANEI0433,5.0,12.553,9.0,9669.34
U0154,LANEI0813,5.0,1.008,10.0,6143.31
U0154,LANEI1098,5.0,1.623,12.0,4578.74
U0154,LANEI1144,4.0,15.963,5.0,3451.08
U0154,LANEI0584,5.0,1.63,13.0,6817.75
U0154,LANEI1077,5.0,3.042,14.0,15502.67
U0154,LANEI0762,5.0,1.65,6.0,5098.31
U0154,LANEI0613,5.0,1.138,7.0,32503.35
U0154,LANEI1125,5.0,0.691,7.0,34993.72
U0154,LANEI0778,5.0,1.959,13.0,1757.01
U0154,LANEI0179,5.0,1.129,14.0,5315.95
U0155,LANEI1146,5.0,0.384,8.0,13898.42
U0155,LANEI0913,4.0,16.028,3.0,6986.1
U0155,LANEI1147,5.0,0.061,14.0,23166.95
U0155,LANEI0052,5.0,15.442,8.0,11019.07
U0155,LANEI0407,5.0,1.28,13.0,7390.52
U0155,LANEI0125,5.0,14.842,9.0,9293.39
U0155,LANEI0489,5.0,9.219,6.0,8390.11
U0155,LANEI0534,4.0,1.956,13.0,2749.12
U0155,LANEI0321,5.0,2.365,9.0,2251.73
U0155,LANEI0669,5.0,0.09,10.0,4689.39
U0156,LANEI0477,4.0,14.278,2.0,10467.54
U0156,LANEI0621,5.0,17.662,17.0,15893.75
U0156,LANEI0961,5.0,19.184,10.0,23151.34
U0156,LANEI0790,5.0,1.181,9.0,4296.87
U0156,LANEI0052,5.0,12.277,6.0,6020.79
U0156,LANEI0677,5.0,1.78,4.0,12040.46
U0156,LANEI0945,5.0,0.861,12.0,49056.28
U0156,LANEI0957,5.0,0.11,9.0,6677.39
U0156,LANEI0180,5.0,1.162,9.0,3548.41
U0156,LANEI0485,5.0,8.227,10.0,12001.98
U0157,LANEI0774,5.0,8.678,4.0,5939.92
U0157,LANEI0750,5.0,14.216,7.0,13453.86
U0157,LANEI0143,5.0,4.167,9.0,6029.99
U0157,LANEI0791,5.0,0.311,11.0,11035.46
U0157,LANEI0615,5.0,0.652,6.0,3507.99
U0157,LANEI1081,5.0,0.091,8.0,10844.04
U0157,LANEI0813,5.0,1.273,13.0,8175.06
U0157,LANEI0387,5.0,8.848,15.0,11589.03
U0157,LANEI1026,5.0,2.066,15.0,6631.92
U0157,LANEI0445,5.0,0.646,4.0,25156.82
U0158,LANEI0075,5.0,8.129,9.0,5607.87
U0158,LANEI0492,5.0,0.11,11.0,24000.49
U0158,LANEI0479,4.0,13.088,5.0,18855.69
U0158,LANEI0320,5.0,1.978,11.0,5213.78
U0158,LANEI1152,5.0,0.454,9.0,25578.38
U0158,LANEI0731,5.0,0.704,10.0,8515.12
U0158,LANEI0514,5.0,3.064,7.0,4782.26
U0158,LANEI0670,5.0,0.095,11.0,16024.42
U0158,LANEI0723,5.0,3.097,7.0,7215.61
U0158,LANEI0847,5.0,3.064,12.0,4606.63
U0159,LANEI0329,5.0,1.104,9.0,41628.24
U0159,LANEI0277,5.0,1.74,8.0,15398.28
U0159,LANEI0125,5.0,6.626,5.0,7191.18
U0159,LANEI0372,5.0,7.345,12.0,4528.37
U0159,LANEI0901,5.0,3.512,12.0,4369.07
U0159,LANEI0763,5.0,0.066,9.0,13735.53
U0159,LANEI0041,5.0,1.224,6.0,7211.55
U0159,LANEI1002,5.0,1.523,13.0,8814.33
U0159,LANEI1132,5.0,0.533,10.0,19707.63
U0159,LANEI0216,5.0,1.785,12.0,17749.72
U0160,LANEI0220,5.0,8.178,13.0,6146.15
U0160,LANEI0833,5.0,1.084,11.0,43197.97
U0160,LANEI0096,5.0,12.165,13.0,28626.54
U0160,LANEI0602,5.0,0.069,14.0,38132.2
U0160,LANEI1058,5.0,1.635,14.0,15474.95
U0160,LANEI0367,5.0,0.975,14.0,5081.26
U0160,LANEI0276,5.0,0.377,5.0,21595.23
U0160,LANEI0524,5.0,1.308,15.0,3322.46
U0160,LANEI0607,5.0,3.062,14.0,8029.42
U0160,LANEI0760,5.0,13.522,7.0,4525.63
U0161,LANEI1164,5.0,1.354,11.0,6737.52
U0161,LANEI0806,5.0,1.182,8.0,15894.49
U0161,LANEI0144,5.0,1.353,8.0,10960.89
U0161,LANEI0804,5.0,2.309,14.0,16118.83
U0161,LANEI0701,5.0,11.189,8.0,18156.49
U0161,LANEI0584,5.0,0.942,9.0,8892.65
U0161,LANEI0545,5.0,4.403,10.0,14760.1
U0161,LANEI1035,5.0,1.276,9.0,13898.62
U0161,LANEI1075,5.0,0.792,9.0,15523.25
U0161,LANEI1040,5.0,0.091,6.0,3166.27
U0162,LANEI0879,5.0,2.335,13.0,11992.66
U0162,LANEI0916,5.0,10.978,7.0,10636.13
U0162,LANEI0719,5.0,14.422,5.0,6256.95
U0162,LANEI0901,5.0,2.092,11.0,4656.87
U0162,LANEI0014,5.0,2.692,5.0,3931.68
U0162,LANEI0299,5.0,1.568,7.0,29290.92
U0162,LANEI0027,5.0,0.055,12.0,28756.39
U0162,LANEI0769,5.0,2.788,14.0,5597.74
U0162,LANEI0242,5.0,3.212,6.0,5322.7
U0162,LANEI0131,3.0,7.21,8.0,4166.07
U0163,LANEI0333,5.0,0.632,11.0,22601.47
U0163,LANEI0566,5.0,1.983,12.0,2916.15
U0163,LANEI0534,4.0,1.642,12.0,5284.99
U0163,LANEI0161,5.0,0.802,9.0,4725.16
U0163,LANEI0204,5.0,1.215,10.0,16409.48
U0163,LANEI0972,5.0,0.998,10.0,2501.19
U0163,LANEI0997,5.0,0.05,9.0,14678.44
U0163,LANEI0784,5.0,1.958,5.0,3410.9
U0163,LANEI0568,5.0,0.05,8.0,11676.96
U0163,LANEI0652,5.0,0.076,8.0,42077.87
U0164,LANEI0276,5.0,0.383,5.0,51470.1
U0164,LANEI0548,5.0,0.078,13.0,23941.14
U0164,LANEI0827,5.0,0.099,11.0,31936.88
U0164,LANEI0756,4.0,16.202,12.0,8442.87
U0164,LANEI1145,5.0,1.785,10.0,6317.11
U0164,LANEI0766,4.0,8.089,8.0,5295.66
U0164,LANEI1027,4.0,7.121,12.0,13602.3
U0164,LANEI1002,5.0,1.523,9.0,3369.52
U0164,LANEI1022,5.0,3.396,17.0,5437.81
U0164,LANEI0886,5.0,1.915,3.0,8792.42
U0165,LANEI0076,5.0,17.629,6.0,16336.29
U0165,LANEI0578,5.0,1.083,8.0,1757.57
U0165,LANEI0378,5.0,2.689,10.0,12688.8
U0165,LANEI0397,5.0,3.067,10.0,6117.61
U0165,LANEI0889,5.0,7.187,9.0,15895.05
U0165,LANEI1024,5.0,1.025,12.0,6903.67
U0165,LANEI0274,5.0,0.873,13.0,4745.62
U0165,LANEI0329,5.0,0.7,17.0,32611.03
U0165,LANEI0188,5.0,2.137,6.0,4327.77
U0165,LANEI0984,5.0,2.648,8.0,6324.63
U0166,LANEI0370,5.0,0.267,8.0,6996.48
U0166,LANEI0793,5.0,0.268,9.0,23487.44
U0166,LANEI0653,5.0,0.128,4.0,17981.81
U0166,LANEI0637,5.0,2.097,7.0,7261.92
U0166,LANEI0292,5.0,16.36,10.0,24634.56
U0166,LANEI1006,5.0,14.63,12.0,20888.8
U0166,LANEI0309,5.0,0.929,7.0,3955.11
U0166,LANEI0202,5.0,2.284,15.0,4047.21
U0166,LANEI0159,5.0,2.017,11.0,8496.09
U0166,LANEI0433,5.0,14.964,11.0,27224.47
U0167,LANEI0189,5.0,0.369,11.0,8105.1
U0167,LANEI0482,5.0,0.578,9.0,5760.72
U0167,LANEI0752,5.0,0.996,9.0,7722.48
U0167,LANEI0244,5.0,0.115,7.0,5397.73
U0167,LANEI0633,4.0,9.625,8.0,4361.81
U0167,LANEI0315,5.0,1.646,10.0,10606.1
U0167,LANEI0301,5.0,2.254,7.0,9985.81
U0167,LANEI0905,5.0,0.964,9.0,10170.75
U0167,LANEI1112,5.0,0.074,8.0,16903.67
U0167,LANEI1124,5.0,1.473,10.0,3635.62
U0168,LANEI0156,5.0,0.435,11.0,8001.69
U0168,LANEI0068,5.0,15.212,16.0,3375.7
U0168,LANEI0966,5.0,1.583,13.0,8972.71
U0168,LANEI0521,5.0,1.849,9.0,9143.22
U0168,LANEI0367,5.0,0.498,8.0,5805.9
U0168,LANEI0823,5.0,0.107,9.0,28938.96
U0168,LANEI1011,5.0,0.618,10.0,22201.75
U0168,LANEI0694,5.0,0.954,6.0,16397.41
U0168,LANEI0648,5.0,15.717,13.0,3890.41
U0168,LANEI0064,5.0,2.494,4.0,6339.96
U0169,LANEI0231,5.0,1.404,10.0,11283.34
U0169,LANEI1043,5.0,7.405,4.0,18282.45
U0169,LANEI0716,5.0,15.437,7.0,5837.79
U0169,LANEI0810,5.0,1.689,9.0,14796.19
U0169,LANEI0455,5.0,1.351,10.0,11859.11
U0169,LANEI0563,5.0,0.068,13.0,28356.15
U0169,LANEI0075,5.0,17.177,6.0,7733.68
U0169,LANEI0869,5.0,2.109,9.0,21404.19
U0169,LANEI1018,5.0,0.072,10.0,16817.32
U0169,LANEI0938,5.0,3.812,9.0,4404.1
U0170,LANEI1161,5.0,11.297,13.0,17271.68
U0170,LANEI0939,5.0,3.829,7.0,12411.24
U0170,LANEI0759,5.0,2.022,12.0,3356.67
U0170,LANEI0884,5.0,2.211,8.0,1676.62
U0170,LANEI1023,5.0,2.095,6.0,6405.62
U0170,LANEI0560,5.0,7.928,12.0,1767.33
U0170,LANEI0745,5.0,0.962,10.0,81365.82
U0170,LANEI0859,5.0,0.846,5.0,33874.99
U0170,LANEI0788,5.0,9.438,10.0,14875.24
U0170,LANEI1189,5.0,15.691,8.0,13330.27
U0171,LANEI0727,5.0,1.024,6.0,9015.44
U0171,LANEI0243,5.0,2.745,5.0,4233.33
U0171,LANEI0050,5.0,0.706,15.0,37053.32
U0171,LANEI0965,5.0,1.851,7.0,3626.03
U0171,LANEI0224,5.0,0.529,10.0,19244.88
U0171,LANEI0534,4.0,2.064,6.0,3681.81
U0171,LANEI0682,5.0,0.61,7.0,5315.65
U0171,LANEI0136,5.0,0.985,10.0,56277.64
U0171,LANEI0599,5.0,2.774,10.0,4243.12
U0171,LANEI0953,5.0,2.652,13.0,6667.97
U0172,LANEI1194,4.0,6.138,8.0,1328.2
U0172,LANEI0734,5.0,1.334,10.0,32995.93
U0172,LANEI0792,5.0,13.11,8.0,9906.66
U0172,LANEI0813,5.0,1.247,10.0,16710.66
U0172,LANEI0195,5.0,14.746,12.0,6181.32
U0172,LANEI0033,5.0,2.416,12.0,10420.81
U0172,LANEI0311,5.0,0.748,7.0,17812.54
U0172,LANEI0542,5.0,0.723,6.0,14956.16
U0172,LANEI0011,5.0,3.224,4.0,7567.86
U0172,LANEI0328,5.0,6.271,11.0,7324.9
U0173,LANEI0288,5.0,2.246,7.0,18098.2
U0173,LANEI1151,5.0,8.02,7.0,4507.87
U0173,LANEI0351,5.0,1.095,4.0,85705.99
U0173,LANEI0245,5.0,0.107,9.0,23316.44
U0173,LANEI0274,5.0,1.495,13.0,13163.05
U0173,LANEI0377,5.0,14.428,4.0,4963.81
U0173,LANEI0808,5.0,2.754,9.0,5762.21
U0173,LANEI0339,5.0,2.923,6.0,5827.38
U0173,LANEI0644,5.0,4.214,12.0,7573.72
U0173,LANEI0961,5.0,7.669,11.0,13826.71
U0174,LANEI0856,5.0,4.625,12.0,5116.29
U0174,LANEI0056,5.0,1.911,8.0,15237.59
U0174,LANEI0674,5.0,0.63,8.0,16679.85
U0174,LANEI0954,5.0,2.23,12.0,6397.17
U0174,LANEI0261,5.0,1.237,9.0,6114.96
U0174,LANEI0301,5.0,2.989,5.0,13705.32
U0174,LANEI0634,5.0,11.69,6.0,19628.91
U0174,LANEI0239,5.0,10.701,12.0,6345.47
U0174,LANEI0128,5.0,0.067,12.0,12667.39
U0174,LANEI0673,5.0,2.99,12.0,3291.21
U0175,LANEI1190,5.0,0.68,13.0,2027.67
U0175,LANEI0312,5.0,0.493,14.0,15501.2
U0175,LANEI1130,5.0,15.643,7.0,6060.58
U0175,LANEI0504,5.0,0.06,10.0,5142.53
U0175,LANEI0059,4.0,7.96,9.0,23927.02
U0175,LANEI0187,5.0,18.936,7.0,4740.02
U0175,LANEI0049,5.0,0.05,12.0,10137.61
U0175,LANEI0837,5.0,0.393,8.0,28041.03
U0175,LANEI0951,5.0,0.911,8.0,6364.82
U0175,LANEI0807,5.0,0.973,10.0,48967.18
U0176,LANEI0742,5.0,3.258,13.0,16677.2
U0176,LANEI1088,5.0,0.107,11.0,16980.97
U0176,LANEI1039,5.0,0.083,4.0,33052.6
U0176,LANEI0991,5.0,2.719,9.0,27866.46
U0176,LANEI0104,5.0,1.202,7.0,5803.82
U0176,LANEI0046,5.0,1.786,11.0,20373.25
U0176,LANEI0595,5.0,0.534,8.0,48016.01
U0176,LANEI0921,5.0,4.063,5.0,2603.61
U0176,LANEI0714,5.0,0.115,12.0,22494.39
U0176,LANEI0511,5.0,1.078,8.0,6585.96
U0177,LANEI0714,5.0,0.05,8.0,40638.49
U0177,LANEI1108,5.0,8.234,7.0,30179.24
U0177,LANEI1099,5.0,12.322,11.0,6170.09
U0177,LANEI0730,5.0,1.844,13.0,14929.37
U0177,LANEI0624,5.0,1.407,9.0,8082.32
U0177,LANEI0588,5.0,2.239,7.0,5933.59
U0177,LANEI1187,5.0,2.807,9.0,3084.45
U0177,LANEI0974,5.0,0.535,15.0,4639.51
U0177,LANEI0319,5.0,0.682,8.0,17134.12
U0177,LANEI0215,5.0,1.956,7.0,23118.35
U0178,LANEI0592,5.0,11.786,6.0,7306.61
U0178,LANEI1014,5.0,8.796,5.0,9646.92
U0178,LANEI1057,5.0,0.706,14.0,3723.11
U0178,LANEI0904,5.0,0.111,10.0,30889.04
U0178,LANEI0260,5.0,0.247,12.0,82713.99
U0178,LANEI1155,5.0,0.894,6.0,69202.26
U0178,LANEI0482,5.0,0.905,9.0,10373.02
U0178,LANEI0901,5.0,2.63,14.0,11244.95
U0178,LANEI0680,5.0,0.213,6.0,6686.89
U0178,LANEI0442,5.0,7.448,18.0,17800.26
U0179,LANEI0444,5.0,0.085,3.0,11731.16
U0179,LANEI0504,5.0,0.096,10.0,7648.52
U0179,LANEI0903,5.0,2.795,10.0,1961.88
U0179,LANEI0464,5.0,6.885,10.0,4483.13
U0179,LANEI1085,5.0,1.604,7.0,12454.86
U0179,LANEI0440,5.0,0.218,9.0,16470.4
U0179,LANEI0522,5.0,0.428,9.0,6170.8
U0179,LANEI0424,5.0,10.807,6.0,7946.68
U0179,LANEI0601,5.0,18.929,13.0,5345.42
U0179,LANEI1000,5.0,1.027,7.0,4321.38
U0180,LANEI0119,5.0,0.366,8.0,27432.27
U0180,LANEI1107,5.0,14.268,10.0,5419.99
U0180,LANEI0396,5.0,1.096,8.0,12703.15
U0180,LANEI0362,5.0,14.527,12.0,16760.63
U0180,LANEI0700,5.0,2.031,15.0,19252.96
U0180,LANEI0027,5.0,0.071,10.0,14148.57
U0180,LANEI0291,5.0,0.447,17.0,42096.95
U0180,LANEI0191,5.0,2.354,11.0,13172.69
U0180,LANEI0899,5.0,4.965,11.0,18946.73
U0180,LANEI0847,5.0,4.308,10.0,5431.63
U0181,LANEI0407,5.0,2.649,11.0,8454.71
U0181,LANEI0965,5.0,1.432,11.0,4941.02
U0181,LANEI1020,4.0,7.503,9.0,7058.02
U0181,LANEI0313,5.0,1.603,9.0,4874.38
U0181,LANEI0545,5.0,2.619,11.0,19509.39
U0181,LANEI1055,5.0,0.772,17.0,12710.31
U0181,LANEI0614,5.0,2.385,6.0,10563.72
U0181,LANEI1053,5.0,4.131,7.0,11407.92
U0181,LANEI0957,5.0,0.057,8.0,25208.25
U0181,LANEI0470,5.0,2.245,7.0,8619.75
U0182,LANEI0989,5.0,0.896,8.0,7805.38
U0182,LANEI0202,5.0,1.199,10.0,2045.87
U0182,LANEI0117,5.0,1.98,13.0,11948.2
U0182,LANEI0165,5.0,13.261,8.0,22558.11
U0182,LANEI0976,5.0,18.83,13.0,13887.83
U0182,LANEI0425,5.0,11.127,9.0,10104.18
U0182,LANEI1100,5.0,0.864,9.0,6327.32
U0182,LANEI0045,5.0,3.66,7.0,8577.59
U0182,LANEI0975,5.0,1.892,10.0,4320.17
U0182,LANEI1112,5.0,0.075,7.0,26465.85
U0183,LANEI0858,5.0,2.064,9.0,4004.09
U0183,LANEI0492,5.0,0.053,9.0,34340.62
U0183,LANEI0849,5.0,18.736,7.0,11622.17
U0183,LANEI0578,5.0,1.691,4.0,3855.74
U0183,LANEI1125,5.0,0.818,11.0,42181.52
U0183,LANEI1028,5.0,2.266,2.0,9352.55
U0183,LANEI0843,5.0,0.334,7.0,4858.09
U0183,LANEI0955,5.0,0.706,13.0,140652.36
U0183,LANEI1145,5.0,1.363,11.0,2383.36
U0183,LANEI0001,5.0,8.465,6.0,4913.01
U0184,LANEI0229,5.0,0.822,9.0,13608.08
U0184,LANEI0875,5.0,2.076,9.0,22020.62
U0184,LANEI0526,5.0,1.243,9.0,7974.92
U0184,LANEI0706,5.0,0.08,10.0,67776.48
U0184,LANEI0345,5.0,19.48,7.0,3516.51
U0184,LANEI0357,5.0,0.545,13.0,10225.69
U0184,LANEI1181,5.0,1.324,14.0,4454.27
U0184,LANEI0930,5.0,0.825,11.0,16826.94
U0184,LANEI1032,5.0,0.638,13.0,8869.26
U0184,LANEI1022,5.0,3.458,11.0,10534.03
U0185,LANEI0867,5.0,2.385,8.0,15541.46
U0185,LANEI0832,5.0,0.866,15.0,6030.86
U0185,LANEI0994,4.0,16.836,12.0,3643.25
U0185,LANEI0219,5.0,1.054,7.0,39774.49
U0185,LANEI0058,5.0,0.545,10.0,17086.16
U0185,LANEI0185,5.0,0.42,8.0,30967.36
U0185,LANEI0536,5.0,2.831,6.0,11250.63
U0185,LANEI0145,5.0,3.6,8.0,10403.2
U0185,LANEI0428,5.0,1.985,11.0,5774.5
U0185,LANEI1003,5.0,0.065,15.0,18655.41
U0186,LANEI1183,5.0,0.937,14.0,19367.5
U0186,LANEI0919,5.0,0.676,14.0,23296.31
U0186,LANEI1116,5.0,0.41,6.0,34294.39
U0186,LANEI0100,4.0,15.546,11.0,7146.58
U0186,LANEI0294,5.0,10.202,8.0,7171.02
U0186,LANEI0739,3.0,15.801,8.0,5952.93
U0186,LANEI0519,5.0,1.709,12.0,4176.72
U0186,LANEI0635,5.0,0.918,16.0,11462.33
U0186,LANEI0796,5.0,16.029,10.0,2939.32
U0186,LANEI0479,4.0,10.357,7.0,6697.3
U0187,LANEI1055,5.0,0.933,4.0,6182.48
U0187,LANEI0993,5.0,1.928,11.0,4042.44
U0187,LANEI0386,5.0,14.265,15.0,5300.28
U0187,LANEI0757,5.0,1.287,9.0,22407.61
U0187,LANEI0773,5.0,0.791,7.0,9153.6
U0187,LANEI1179,5.0,9.173,9.0,8269.51
U0187,LANEI0846,5.0,0.058,10.0,43090.89
U0187,LANEI0166,5.0,1.825,9.0,24878.87
U0187,LANEI0246,5.0,13.371,6.0,3562.99
U0187,LANEI0319,5.0,0.324,8.0,25596.79
U0188,LANEI0679,5.0,12.103,12.0,7571.16
U0188,LANEI0907,5.0,0.05,9.0,11106.12
U0188,LANEI0189,5.0,0.962,12.0,10251.85
U0188,LANEI0452,5.0,1.543,9.0,19791.72
U0188,LANEI0544,5.0,1.955,12.0,10278.53
U0188,LANEI0083,5.0,0.062,5.0,29127.99
U0188,LANEI0580,5.0,1.867,8.0,5816.78
U0188,LANEI0188,5.0,0.888,7.0,9152.95
U0188,LANEI0303,5.0,2.274,15.0,6670.17
U0188,LANEI1081,5.0,0.113,11.0,8874.26
U0189,LANEI0334,5.0,7.075,11.0,10376.26
U0189,LANEI0326,5.0,17.359,7.0,5236.24
U0189,LANEI0713,5.0,0.077,9.0,5824.66
U0189,LANEI1064,5.0,1.424,7.0,7179.67
U0189,LANEI0912,5.0,2.94,8.0,16820.05
U0189,LANEI0773,5.0,0.606,16.0,11840.79
U0189,LANEI0318,5.0,3.083,10.0,2200.44
U0189,LANEI0886,5.0,3.094,11.0,3267.51
U0189,LANEI0829,5.0,2.123,9.0,7511.56
U0189,LANEI0123,5.0,0.791,10.0,5586.78
U0190,LANEI0873,5.0,14.051,8.0,6089.1
U0190,LANEI0940,5.0,2.06,7.0,9333.08
U0190,LANEI0204,5.0,0.61,11.0,23423.31
U0190,LANEI0692,5.0,0.182,6.0,28271.23
U0190,LANEI0298,5.0,0.486,8.0,9942.12
U0190,LANEI0378,5.0,2.083,11.0,19192.19
U0190,LANEI1069,5.0,1.263,10.0,28181.74
U0190,LANEI0706,5.0,0.075,10.0,125463.58
U0190,LANEI0759,5.0,1.361,9.0,10854.54
U0190,LANEI1008,5.0,1.938,12.0,6706.32
U0191,LANEI0098,4.0,6.746,3.0,6887.46
U0191,LANEI0789,5.0,3.839,10.0,9532.04
U0191,LANEI0895,5.0,0.116,6.0,12877.35
U0191,LANEI0267,4.0,10.261,8.0,2947.33
U0191,LANEI1130,4.0,12.696,10.0,5155.81
U0191,LANEI0664,5.0,10.143,7.0,17571.11
U0191,LANEI0685,5.0,0.963,6.0,6773.26
U0191,LANEI1082,5.0,6.844,8.0,29387.27
U0191,LANEI0193,5.0,1.824,10.0,15759.3
U0191,LANEI0129,5.0,1.469,9.0,23814.77
U0192,LANEI0891,5.0,1.603,6.0,6276.89
U0192,LANEI0884,5.0,5.171,8.0,1710.83
U0192,LANEI0002,5.0,10.577,8.0,8443.91
U0192,LANEI0754,5.0,0.167,12.0,22586.68
U0192,LANEI0733,5.0,3.831,13.0,5172.89
U0192,LANEI1010,5.0,8.541,7.0,2908.35
U0192,LANEI0379,4.0,10.298,4.0,6196.36
U0192,LANEI1041,5.0,1.738,9.0,3158.89
U0192,LANEI0281,5.0,2.331,15.0,4839.12
U0192,LANEI1071,5.0,8.105,8.0,13411.66
U0193,LANEI0140,5.0,2.853,9.0,2736.48
U0193,LANEI0236,5.0,1.519,6.0,2568.25
U0193,LANEI0971,5.0,1.865,8.0,9516.49
U0193,LANEI0317,5.0,0.343,10.0,1703.63
U0193,LANEI0464,5.0,19.265,8.0,7024.68
U0193,LANEI0485,5.0,15.435,12.0,11014.74
U0193,LANEI0584,5.0,1.094,9.0,10331.2
U0193,LANEI0925,5.0,1.493,11.0,10584.64
U0193,LANEI0959,5.0,4.252,10.0,5124.4
U0193,LANEI0643,5.0,18.572,12.0,19357.1
U0194,LANEI0091,4.0,16.765,6.0,14747.85
U0194,LANEI0261,5.0,1.938,10.0,8854.86
U0194,LANEI1181,5.0,1.09,10.0,6350.43
U0194,LANEI1089,5.0,1.103,8.0,13456.88
U0194,LANEI0054,5.0,11.463,11.0,8664.21
U0194,LANEI0176,5.0,1.287,15.0,5230.36
U0194,LANEI0023,5.0,9.036,6.0,5276.18
U0194,LANEI0104,5.0,1.3,7.0,4959.68
U0194,LANEI0932,4.0,8.004,8.0,3451.88
U0194,LANEI0890,5.0,13.67,2.0,4368.17
U0195,LANEI0477,5.0,8.549,11.0,13312.44
U0195,LANEI0250,5.0,1.898,13.0,13489.51
U0195,LANEI0845,5.0,2.531,11.0,16540.28
U0195,LANEI0967,5.0,0.893,4.0,30544.6
U0195,LANEI1062,4.0,8.21,1.0,6315.49
U0195,LANEI0587,4.0,9.3,10.0,20580.58
U0195,LANEI1015,5.0,1.456,4.0,7789.15
U0195,LANEI0273,4.0,17.704,6.0,3007.69
U0195,LANEI0911,5.0,7.678,7.0,7260.79
U0195,LANEI0906,5.0,2.306,11.0,17414.76
U0196,LANEI1075,5.0,0.715,10.0,28152.4
U0196,LANEI0272,5.0,0.365,6.0,32521.39
U0196,LANEI1177,5.0,18.069,8.0,6650.19
U0196,LANEI0997,5.0,0.083,11.0,30945.43
U0196,LANEI0523,5.0,0.11,9.0,22095.79
U0196,LANEI0968,4.0,2.687,8.0,4052.38
U0196,LANEI0211,5.0,0.642,15.0,4721.5
U0196,LANEI0310,5.0,1.681,14.0,19853.9
U0196,LANEI0718,5.0,2.004,13.0,10494.52
U0196,LANEI0265,5.0,2.516,9.0,7243.21
U0197,LANEI1107,5.0,13.082,13.0,7878.98
U0197,LANEI0060,5.0,13.68,5.0,4964.25
U0197,LANEI0020,5.0,0.496,16.0,1214.15
U0197,LANEI0587,5.0,16.512,11.0,19896.34
U0197,LANEI0379,4.0,17.654,6.0,8778.31
U0197,LANEI0897,5.0,2.021,9.0,3345.11
U0197,LANEI0772,5.0,2.339,10.0,3397.7
U0197,LANEI1035,5.0,0.703,9.0,32286.44
U0197,LANEI0795,5.0,2.428,4.0,6303.9
U0197,LANEI0987,5.0,0.594,5.0,10963.85
U0198,LANEI0777,5.0,0.342,14.0,24406.35
U0198,LANEI0227,5.0,0.147,4.0,23842.83
U0198,LANEI0294,5.0,13.203,14.0,3726.15
U0198,LANEI0007,5.0,1.005,8.0,13980.09
U0198,LANEI1044,5.0,0.587,7.0,26131.08
U0198,LANEI1140,5.0,0.565,3.0,17296.19
U0198,LANEI0580,5.0,2.077,9.0,256.41
U0198,LANEI0794,5.0,0.058,13.0,46054.98
U0198,LANEI0764,5.0,1.03,11.0,18128.87
U0198,LANEI0134,5.0,2.403,13.0,5061.82
U0199,LANEI0406,5.0,1.332,9.0,8655.84
U0199,LANEI0439,5.0,0.117,10.0,20348.66
U0199,LANEI0457,5.0,0.261,14.0,33402.7
U0199,LANEI0601,5.0,11.199,7.0,3344.4
U0199,LANEI0063,5.0,0.085,10.0,39902.59
U0199,LANEI0152,5.0,1.802,12.0,19496.59
U0199,LANEI0290,5.0,0.391,7.0,15155.68
U0199,LANEI0422,5.0,19.55,6.0,8433.95
U0199,LANEI0049,5.0,0.119,10.0,10483.29
U0199,LANEI0703,5.0,1.969,7.0,11371.86
U0200,LANEI1141,5.0,1.108,15.0,3717.85
U0200,LANEI0041,5.0,1.824,9.0,13097.08
U0200,LANEI0725,5.0,2.382,9.0,6251.58
U0200,LANEI0792,5.0,14.385,10.0,7542.92
U0200,LANEI1192,5.0,1.415,15.0,6982.33
